101|2000||Sep 27 2006  5:21PM
101|2001||Sep 27 2006  5:21PM
101|2002||Sep 27 2006  5:22PM
101|2010||Oct 13 2007  4:27AM
101|2011||Oct 13 2007  4:31AM
101|2012||Oct 13 2007  4:32AM
101|2013||Oct 13 2007  4:34AM
101|2014||Oct 13 2007  4:34AM
101|2017||Dec 22 2014  3:56PM
101|2003||Mar 16 2015  3:20PM
101|2016||Mar 16 2015  3:21PM
101|2018||May 14 2015  5:57PM
101|2015||May 27 2015 12:45PM
101|2020||Jun  2 2015  7:38PM
101|2019||Feb  2 2016  2:11PM
