101|EFT_PMT|2003|1||Jun 19 2007  6:32PM
101|EXP_CSH|2002|2||Jun 21 2005  3:53PM
101|EXP_RPT|2002|1||Jun 21 2005  3:53PM
101|PMT_CNF|2006|1||Mar 24 2012  1:54AM
101|PMT_PO|2007|1||Sep 13 2014  3:10AM
101|PMT_PPJ|2004|1||Dec 17 2011  6:16AM
101|PMT_REC|2008|1||Apr 13 2017 10:57PM
101|PMT_REQ|2000|1||Jun 21 2005  3:53PM
101|PMT_VEN|2001|1||Jun 21 2005  3:53PM
101|REQ_INF|2005|1||Feb 18 2012  3:08AM
