101|152|126|25355|Jul  6 2015 10:20AM|40858|493|Jul  6 2015 12:30PM||Jul 17 2015 11:11AM
101|153|126|40858|Jul  8 2015  7:45AM|25355|602|Jul  8 2015  9:55AM||Jul 17 2015 11:12AM
101|154|127|25355|Jun 28 2015  3:45PM|47122|543|Jun 29 2015  2:25AM||Jul 17 2015 12:01PM
101|155|127|47122|Jul  3 2015  5:45AM|25355|602|Jul  3 2015 10:00PM||Jul 17 2015 12:02PM
101|158|139|40858|Jul  8 2015  6:00AM|40856|56|Jul  8 2015 10:00AM||Jul 21 2015  2:13PM
101|159|139|40856|Jul  9 2015  4:30PM|40858|57|Jul  9 2015  7:30PM||Jul 21 2015  2:14PM
101|160|140|40858|Jul 13 2015  6:30AM|6243|57|Jul 13 2015 10:30AM||Jul 21 2015  2:18PM
101|161|140|6243|Jul 14 2015  2:00PM|40858|57|Jul 14 2015  7:00PM||Jul 21 2015  2:18PM
101|162|141|6165|Jul  8 2015  5:30AM|40856|56|Jul  8 2015  7:45PM||Jul 22 2015  8:08AM
101|163|141|40856|Jul  9 2015  7:00PM|6165|57|Jul  9 2015 10:59PM||Jul 22 2015  8:12AM
101|164|142|6165|Jul 15 2015  5:30AM|6282|57|Jul 15 2015  7:30AM||Jul 22 2015  8:42AM
101|165|142|6282|Jul 16 2015  3:30PM|6165|57|Jul 16 2015  5:30PM||Jul 22 2015  8:42AM
101|167|144|40858|Jul 12 2015  1:00PM|32998|235|Jul 13 2015  3:00AM||Jul 27 2015  8:52AM
101|168|144|32998|Jul 17 2015  4:00AM|40858|57|Jul 17 2015  6:00PM||Jul 27 2015  8:54AM
101|169|145|5434|Jul 20 2015  7:30AM|5034|57|Jul 20 2015  7:00PM||Jul 27 2015 11:55AM
101|170|145|5034|Jul 21 2015  2:00PM|5434|57|Jul 21 2015  8:00PM||Jul 27 2015 11:55AM
101|171|146|5434|Jul 23 2015  7:00AM|36489|57|Jul 23 2015 10:00AM||Jul 27 2015 12:14PM
101|172|146|36489|Jul 23 2015  2:00PM|5434|57|Jul 23 2015  5:00PM||Jul 27 2015 12:14PM
101|173|148|40858|Jul 13 2015  7:00AM|6243|57|Jul 13 2015 12:00PM||Jul 27 2015  2:22PM
101|175|148|6243|Jul 14 2015  8:00AM|47105|57|Jul 14 2015 11:00AM||Jul 27 2015  2:26PM
101|176|148|47105|Jul 16 2015  5:00PM|40858|57|Jul 16 2015  7:00PM||Jul 27 2015  2:27PM
101|177|152|58013|Jul 21 2015  6:00AM|5452|57|Jul 21 2015  7:30AM||Jul 27 2015  3:15PM
101|178|152|5452|Jul 21 2015  9:20AM|32998|235|Jul 21 2015  8:50PM||Jul 27 2015  3:16PM
101|179|152|32998|Jul 24 2015 10:55PM|5452|57|Jul 25 2015  9:50AM||Jul 27 2015  3:17PM
101|180|152|5452|Jul 24 2015 10:20AM|58013|57|Jul 24 2015 12:00PM||Jul 27 2015  3:17PM
101|181|153|47118|Jul  6 2015 10:30AM|25765|219|Jul  7 2015  2:00AM||Jul 28 2015  1:24PM
101|182|153|25765|Jul  9 2015  5:50PM|47118|57|Jul 10 2015  7:30AM||Jul 28 2015  1:26PM
101|183|154|47118|Jul 14 2015  8:00AM|20834|169|Jul 14 2015  4:30PM||Jul 28 2015  2:02PM
101|184|154|20834|Jul 15 2015 11:00AM|47118|57|Jul 15 2015  5:00PM||Jul 28 2015  2:03PM
101|185|156|40858|Jul 12 2015  8:00AM|40445|233|Jul 12 2015 11:00PM||Jul 29 2015  8:25AM
101|186|156|40445|Jul 24 2015  4:00PM|40858|57|Jul 25 2015  7:00AM||Jul 29 2015  8:27AM
101|187|156|40445|Jul 18 2015 12:00PM|31813|241|Jul 18 2015  3:00PM||Jul 29 2015  8:32AM
101|188|156|31813|Jul 19 2015  9:00PM|40445|233|Jul 20 2015  1:00AM||Jul 29 2015  8:33AM
101|192|166|26863|Jul 17 2015 10:15PM|32998|235|Jul 18 2015  5:15AM||Jul 29 2015  3:50PM
101|193|166|32998|Jul 25 2015  5:15AM|5468|57|Jul 25 2015  8:00PM||Jul 29 2015  3:52PM
101|194|167|40858|Jul 27 2015 11:00PM|5979|57|Jul 28 2015  6:00PM||Jul 30 2015  8:33AM
101|195|167|5979|Jul 29 2015  3:00PM|40858|57|Jul 29 2015  9:30PM||Jul 30 2015  8:30AM
101|196|168|40858|Jul 20 2015 10:00AM|12671|87|Jul 20 2015  5:00PM||Jul 30 2015  9:50AM
101|197|168|12671|Jul 21 2015  3:00PM|40858|57|Jul 21 2015  8:00PM||Jul 30 2015  9:51AM
101|198|169|6033|Jul 22 2015  5:00PM|33082|233|Jul 23 2015  4:30AM||Jul 30 2015 12:58PM
101|199|169|33082|Jul 26 2015  2:00AM|6033|57|Jul 26 2015 10:00PM||Jul 30 2015  1:00PM
101|200|170|5395|Jul 12 2015  1:00PM|32998|235|Jul 13 2015  3:00AM||Jul 30 2015  1:48PM
101|201|170|32998|Jul 18 2015  5:00AM|5395|57|Jul 18 2015  4:00PM||Jul 30 2015  1:57PM
101|202|171|5703|Jul 14 2015  5:00AM|32998|235|Jul 14 2015  9:00PM||Jul 30 2015  4:41PM
101|203|177|40858|Jul 11 2015 11:30AM|32998|235|Jul 12 2015  3:00AM||Jul 31 2015 12:33PM
101|204|177|32998|Jul 25 2015  4:40AM|40858|57|Jul 25 2015  6:00PM||Aug  3 2015  1:51PM
101|206|194|6165|Jul 29 2015  4:30AM|5452|57|Jul 29 2015  9:00AM||Aug  4 2015  6:22AM
101|207|194|5452|Jul 29 2015  3:30PM|6165|57|Jul 29 2015  7:15PM||Aug  4 2015  6:22AM
101|208|195|5434|Aug  3 2015  8:00AM|5394|57|Aug  3 2015 12:00PM||Aug  5 2015 11:00AM
101|209|195|5394|Aug  4 2015 12:00PM|5434|57|Aug  4 2015  4:00PM||Aug  5 2015 11:01AM
101|212|196|58013|Jul 27 2015  5:00AM|40858|57|Jul 27 2015  8:00AM||Aug  6 2015  9:46AM
101|213|196|40858|Jul 30 2015  4:00PM|58013|57|Jul 30 2015  7:00PM||Aug  6 2015  9:47AM
