101|1004|1016|1|Y||Jun 21 2005  3:52PM
101|2077|2029|1|Y||Sep 29 2006  5:41PM
101|2127|2040|1|Y||Sep 29 2006  5:29PM
101|2155|2044|1|Y||Mar  7 2007  9:47PM
101|2156|2045|1|Y||Mar  7 2007  9:47PM
101|2157|2046|1|Y||Mar  7 2007  9:48PM
101|2158|2047|1|Y||Mar  7 2007  9:48PM
101|2341|2048|1|Y||Jul 10 2008 11:00PM
101|2462|2070|1|Y||Sep 24 2011  3:04AM
101|2490|2087|1|Y||Mar 23 2013  2:02AM
101|2497|2094|1|Y||Sep 23 2013  2:33PM
101|2498|2095|1|Y||Sep 23 2013  2:33PM
