101|36|34|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||105|36|||7.2|14.4|14.4|1.63|3|3||May 27 2015  3:54PM
101|37|35|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||135|41|||8.2|16.4|16.4|1.63|3|3||May 27 2015  3:54PM
101|38|36|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||125|36|||7.2|14.4|14.4|1.63|3|3||May 27 2015  3:54PM
101|39|54|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||55|30|||6|12|12|1.63|3|3||May 27 2015  3:54PM
101|40|38|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||52|29|||5.8|11.6|11.6|1.63|3|3||May 27 2015  3:54PM
101|41|217|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||151|47|||9.4|18.8|18.8|1.63|3|3||May 27 2015  3:54PM
101|42|44|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||130|40|||8|16|16|1.63|3|3||May 27 2015  3:54PM
101|43|46|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||80|33|||6.6|13.2|13.2|1.63|3|3||May 27 2015  3:54PM
101|44|48|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||85|32|||6.4|12.8|12.8|1.63|3|3||May 27 2015  3:54PM
101|45|49|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||115|39|||7.8|15.6|15.6|1.63|3|3||May 27 2015  3:54PM
101|46|47|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||115|39|||7.8|15.6|15.6|1.63|3|3||May 27 2015  3:54PM
101|47|50|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||140|42|||8.4|16.8|16.8|1.63|3|3||May 27 2015  3:54PM
101|48|51|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||126|41|||8.2|16.4|16.4|1.63|3|3||May 27 2015  3:54PM
101|49|37|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||155|60|||12|24|24|1.63|3|3||May 27 2015  3:54PM
101|50|39|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||113|57|||11.4|22.8|22.8|1.63|3|3||May 27 2015  3:54PM
101|51|52|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||69|36|||7.2|14.4|14.4|1.63|3|3||May 27 2015  3:54PM
101|52|43|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||145|54|||10.8|21.6|21.6|1.63|3|3||May 27 2015  3:54PM
101|53|102|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||57|29|||5.8|11.6|11.6|1.63|3|3||May 27 2015  3:54PM
101|54|53|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||85|50|||10|20|20|1.63|3|3||May 27 2015  3:54PM
101|55|55|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||90|39|||7.8|15.6|15.6|1.63|3|3||May 27 2015  3:54PM
101|56|56|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||97|24|||4.8|9.6|9.6|1.63|3|3||May 27 2015  3:54PM
101|57|59|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||150|60|||12|24|24|1.63|3|3||May 27 2015  3:54PM
101|58|58|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||160|48|||9.6|19.2|19.2|1.63|3|3||May 27 2015  3:54PM
101|59|60|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||94|40|||8|16|16|1.63|3|3||May 27 2015  3:54PM
101|60|61|Jan  1 2014 12:00AM|Dec 31 2014 11:59PM|0101|G||100|30|||6|12|12|1.63|3|3||May 27 2015  3:54PM
101|61|63|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||55|39|||7.8|15.6|15.6|1.63|3|3||May 27 2015  3:54PM
101|62|65|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||113|40|||8|16|16|1.63|3|3||May 27 2015  3:54PM
101|63|215|Jan  1 2014 12:00AM|Dec 31 9999 12:00AM|0101|G||75|46|||9.2|18.4|18.4|1.63|3|3||May 27 2015  3:54PM
