101|108|en|Y||||Jun 21 2005  3:50PM
101|109|en|Y||||Jun 21 2005  3:50PM
101|110|en|Y||||Jun 21 2005  3:50PM
101|111|en|Y||||Jun 21 2005  3:50PM
101|112|en|Y||||Jun 21 2005  3:50PM
101|113|en|Y||||Jun 21 2005  3:50PM
101|114|en|Y||||Jun 21 2005  3:50PM
101|115|en|Y||||Jun 21 2005  3:50PM
101|116|en|Y||||Jun 21 2005  3:50PM
101|117|en|Y||||Jun 21 2005  3:50PM
101|118|en|Y||||Jun 21 2005  3:50PM
101|119|en|Y||||Jun 21 2005  3:50PM
101|120|en|Y|Adjusted Amount|||Jun 21 2005  3:50PM
101|121|en|Y|Amount Approved|||Jun 21 2005  3:50PM
101|122|en|Y|Receipt Status|||Jun 21 2005  3:50PM
101|123|en|Y|Comment|||Jun 21 2005  3:50PM
101|124|en|Y|Travel Allowance|||Jun 21 2005  3:50PM
101|125|en|Y|Personal or Company Paid Airfare (do not reimburse)|||Dec 22 2014  6:04PM
101|126|en|Y||||Jun 21 2005  3:50PM
101|127|en|Y||||Jun 21 2005  3:50PM
101|129|en|Y|Purpose of the Trip|||Jun 21 2005  3:50PM
101|130|en|Y|From Location|||Jun 21 2005  3:50PM
101|131|en|Y|To Location|||Jun 21 2005  3:50PM
101|132|en|Y|Type Of Trip|||Jun 21 2005  3:50PM
101|133|en|Y||||Jun 21 2005  3:50PM
101|134|en|Y||||Jun 21 2005  3:50PM
101|135|en|Y||||Jun 21 2005  3:50PM
101|136|en|Y||||Jun 21 2005  3:50PM
101|137|en|Y||||Jun 21 2005  3:50PM
101|138|en|Y||||Jun 21 2005  3:50PM
101|139|en|Y||||Jun 21 2005  3:50PM
101|140|en|Y|Adjusted Amount|||Jun 21 2005  3:50PM
101|141|en|Y|Amount Approved|||Jun 21 2005  3:50PM
101|142|en|Y||||Jun 21 2005  3:50PM
101|143|en|Y|Travel Allowance|||Jun 21 2005  3:50PM
101|144|en|Y||||Jun 21 2005  3:50PM
101|145|en|Y||||Jun 21 2005  3:50PM
101|146|en|Y|Date|||Jun 21 2005  3:50PM
101|147|en|Y|Description|||Jun 21 2005  3:50PM
101|148|en|Y||||Jun 21 2005  3:50PM
101|149|en|Y||||Jun 21 2005  3:50PM
101|150|en|Y||||Jun 21 2005  3:50PM
101|151|en|Y||||Jun 21 2005  3:50PM
101|152|en|Y|Location ID|||Jan 10 2008 10:29PM
101|156|en|Y|Authorization Request Name|||Mar 15 2008  1:00AM
101|157|en|Y||||Jun 21 2005  3:51PM
101|158|en|Y|Trip Start Date|||Jun 21 2005  3:51PM
101|159|en|Y|Trip End Date|||Jun 21 2005  3:51PM
101|160|en|Y|Request Purpose|||Jun 21 2005  3:51PM
101|161|en|Y|Reporting Hierarchy|||Jun 21 2005  3:51PM
101|162|en|Y|Reporting Hierarchy|||Jun 21 2005  3:51PM
101|163|en|Y|Expense Category|||Jun 21 2005  3:51PM
101|164|en|Y|Location|||Jun 21 2005  3:51PM
101|165|en|Y|Starting Date|||Jun 21 2005  3:51PM
101|166|en|Y|Amount|||Jun 21 2005  3:51PM
101|167|en|Y||||Jun 21 2005  3:51PM
101|168|en|Y|Expense Category|||Jun 21 2005  3:51PM
101|169|en|Y|Departure Date|||Jun 21 2005  3:51PM
101|170|en|Y|Arrival Date|||Jun 21 2005  3:51PM
101|171|en|Y|Vendor|||Jun 21 2005  3:51PM
101|172|en|Y|Purpose of Trip|||Jun 21 2005  3:51PM
101|174|en|Y|From Location|||Jun 21 2005  3:51PM
101|175|en|Y|To Location|||Jun 21 2005  3:51PM
101|176|en|Y|Amount|||Jun 21 2005  3:51PM
101|177|en|Y||||Jun 21 2005  3:51PM
101|178|en|Y|Expense Category|||Jun 21 2005  3:51PM
101|179|en|Y|Vendor|||Jun 21 2005  3:51PM
101|181|en|Y|Pick Up Date|||Jun 21 2005  3:51PM
101|182|en|Y|Pick Up Location|||Jun 21 2005  3:51PM
101|183|en|Y|Drop Off Date|||Jun 21 2005  3:51PM
101|184|en|Y|Drop Off Location|||Jun 21 2005  3:51PM
101|185|en|Y|Amount|||Jun 21 2005  3:51PM
101|186|en|Y||||Jun 21 2005  3:51PM
101|187|en|Y|Expense Category|||Jun 21 2005  3:51PM
101|188|en|Y|Vendor|||Jun 21 2005  3:51PM
101|189|en|Y|Location|||Jun 21 2005  3:51PM
101|190|en|Y|Check In Date|||Jun 21 2005  3:51PM
101|191|en|Y|Check Out Date|||Jun 21 2005  3:51PM
101|192|en|Y|Amount|||Jun 21 2005  3:51PM
101|193|en|Y||||Jun 21 2005  3:51PM
101|196|en|Y|Allocations|||Jun 21 2005  3:51PM
101|197|en|Y|Allocations|||Jun 21 2005  3:51PM
101|198|en|Y|Allocations|||Jun 21 2005  3:51PM
101|199|en|Y|Allocations|||Jun 21 2005  3:51PM
101|211|en|Y|Description|||Mar 30 2007  5:37PM
101|213|en|Y|Amount|||Mar 30 2007  5:07PM
101|214|en|Y|Total|||Mar  7 2007  8:36PM
101|215|en|Y|Expense Type|||Jun 21 2005  3:52PM
101|216|en|Y|Custom 1|||Jun 21 2005  3:52PM
101|217|en|Y|Custom 2|||Jun 21 2005  3:52PM
101|218|en|Y|Custom 3|||Jun 21 2005  3:52PM
101|220|en|Y|Vendor Name|||Jun 21 2005  3:52PM
101|221|en|Y|Vendor Code|||Jun 21 2005  3:52PM
101|222|en|Y|Vendor Name - Location|||Nov  3 2005  7:11PM
101|223|en|Y|Vendor Address Code|||Jan 14 2007  4:41AM
101|224|en|Y|Address 1|||Jun 21 2005  3:52PM
101|225|en|Y|Address 2|||Jun 21 2005  3:52PM
101|226|en|Y|City|||Jun 21 2005  3:52PM
101|227|en|Y|State/Province|||Jun 21 2005  3:52PM
101|228|en|Y|Postal/Zip Code|||Jan 14 2007  4:43AM
101|229|en|Y|Country|||Jun 21 2005  3:52PM
101|1230|en|Y||||Jun 21 2005  3:55PM
101|1231|en|Y||||Jun 21 2005  3:55PM
101|1232|en|Y||||Jun 21 2005  3:55PM
101|1233|en|Y||||Jun 21 2005  3:55PM
101|1234|en|Y||||Jun 21 2005  3:55PM
101|1236|en|Y||||Jun 21 2005  3:55PM
101|1237|en|Y||||Jun 21 2005  3:55PM
101|1238|en|Y||||Jun 21 2005  3:55PM
101|1239|en|Y||||Jun 21 2005  3:55PM
101|1240|en|Y||||Jun 21 2005  3:55PM
101|1241|en|Y||||Jun 21 2005  3:55PM
101|1242|en|Y||||Jun 21 2005  3:55PM
101|1243|en|Y||||Jun 21 2005  3:55PM
101|1244|en|Y||||Jun 21 2005  3:55PM
101|1245|en|Y|Adjusted Amount|||Jun 21 2005  3:55PM
101|1246|en|Y|Amount|||Jun 21 2005  3:55PM
101|1247|en|Y|Receipt Status|||Jun 21 2005  3:55PM
101|1248|en|Y|Comment|||Jun 21 2005  3:55PM
101|1249|en|Y|Travel Allowance|||Jun 21 2005  3:55PM
101|1250|en|Y|Personal or Company Paid Airfare (do not reimburse)|||Dec 22 2014  6:03PM
101|1262|en|Y|Location ID|||Jan 10 2008 10:25PM
101|1338|en|Y|Payment Request Type|||Nov  3 2005  7:11PM
101|1339|en|Y|Request Name|||Nov  3 2005  7:11PM
101|1340|en|Y|Invoice Number|||Nov  3 2005  7:11PM
101|1341|en|Y|Invoice Date|||Nov  3 2005  7:11PM
101|1342|en|Y|Amount to Itemize|If splitting the transaction between multiple GL accounts.||Mar 30 2007  5:06PM
101|1343|en|Y|Payment Due Date|||Nov  3 2005  7:11PM
101|1344|en|Y|Comments|||Nov  3 2005  7:11PM
101|1349|en|Y|Vendor Name|||Mar  7 2007  6:05PM
101|1350|en|Y|Origin Source|||Nov 14 2009  5:32AM
101|1351|en|Y|Reporting Hierarchy|||Nov  3 2005  7:11PM
101|1354|en|Y||||Sep 12 2006  4:28PM
101|1355|en|Y||||Sep 12 2006  4:28PM
101|1356|en|Y||||Sep 12 2006  4:28PM
101|1357|en|Y||||Sep 12 2006  4:28PM
101|1358|en|Y||||Sep 12 2006  4:28PM
101|1359|en|Y||||Sep 12 2006  4:28PM
101|1360|en|Y||||Sep 12 2006  4:28PM
101|1361|en|Y||||Sep 12 2006  4:28PM
101|1362|en|Y||||Jul 26 2007  9:29PM
101|1363|en|Y||||Jul 26 2007  9:29PM
101|1364|en|Y||||Jul 26 2007  9:29PM
101|1365|en|Y||||Jul 26 2007  9:29PM
101|1366|en|Y||||Jul 26 2007  9:29PM
101|1367|en|Y||||Jul 26 2007  9:29PM
101|1368|en|Y|Adjusted Amount|||Sep 12 2006  4:28PM
101|1369|en|Y|Amount|||Sep 12 2006  4:28PM
101|1370|en|Y|Receipt Status|||Sep 12 2006  4:28PM
101|1371|en|Y|Comment|||Sep 12 2006  4:28PM
101|1372|en|Y|Travel Allowance|||Sep 12 2006  4:28PM
101|1373|en|Y||||Sep 12 2006  4:28PM
101|1374|en|Y||||Sep 12 2006  4:28PM
101|1375|en|Y||||Sep 12 2006  4:28PM
101|1376|en|Y|Class of Service|||Sep 29 2006  5:31PM
101|4450|en|Y||||Sep 19 2006  4:14PM
101|4451|en|Y||||Sep 19 2006  4:14PM
101|4452|en|Y||||Sep 19 2006  4:14PM
101|4453|en|Y||||Sep 19 2006  4:14PM
101|4454|en|Y||||Sep 19 2006  4:14PM
101|4456|en|Y||||Sep 19 2006  4:14PM
101|4457|en|Y||||Sep 19 2006  4:14PM
101|4458|en|Y||||Sep 19 2006  4:14PM
101|4459|en|Y||||Sep 19 2006  4:14PM
101|4460|en|Y||||Sep 19 2006  4:14PM
101|4461|en|Y||||Sep 19 2006  4:14PM
101|4462|en|Y||||Sep 19 2006  4:14PM
101|4463|en|Y||||Sep 19 2006  4:14PM
101|4464|en|Y||||Sep 19 2006  4:14PM
101|4465|en|Y||||Sep 19 2006  4:14PM
101|4466|en|Y||||Sep 19 2006  4:14PM
101|7532|en|Y|Expense Group ID|||Apr  6 2007 11:56PM
101|7535|en|Y|Business Unit|||Jan 10 2008 10:20PM
101|7536|en|Y|Department|||Jan 10 2008 10:20PM
101|7538|en|Y|Employee Tier|||Mar 20 2008  3:42PM
101|10604|en|Y||||Sep 27 2006  6:48PM
101|10605|en|Y||||Sep 27 2006  6:48PM
101|10606|en|Y||||Sep 27 2006  6:48PM
101|10607|en|Y||||Sep 27 2006  6:48PM
101|10608|en|Y||||Sep 27 2006  6:48PM
101|10609|en|Y||||Sep 27 2006  6:48PM
101|10610|en|Y||||Sep 27 2006  6:48PM
101|10611|en|Y||||Sep 27 2006  6:48PM
101|10612|en|Y||||Sep 27 2006  6:48PM
101|10613|en|Y||||Sep 27 2006  6:48PM
101|10614|en|Y||||Sep 27 2006  6:48PM
101|10615|en|Y||||Sep 27 2006  6:48PM
101|10616|en|Y||||Sep 27 2006  6:48PM
101|10617|en|Y||||Sep 27 2006  6:48PM
101|10618|en|Y|Adjusted Amount|||Sep 27 2006  6:48PM
101|10619|en|Y|Amount|||Sep 27 2006  6:48PM
101|10620|en|Y|Receipt Status|||Sep 27 2006  6:48PM
101|10621|en|Y|Comment|||Sep 27 2006  6:48PM
101|10622|en|Y|Travel Allowance|||Sep 27 2006  6:48PM
101|10623|en|Y|Personal or Company Paid Airfare (do not reimburse)|||Dec 22 2014  6:04PM
101|10625|en|Y||||Sep 27 2006  6:49PM
101|13687|en|Y|Location ID|||Jan 10 2008 10:25PM
101|13688|en|Y|Business Unit|||Jan 10 2008 10:26PM
101|13689|en|Y|Department|||Jan 10 2008 10:28PM
101|16758|en|Y||||Sep 29 2006  4:26PM
101|16759|en|Y||||Sep 29 2006  4:26PM
101|16760|en|Y||||Sep 29 2006  4:26PM
101|16761|en|Y||||Sep 29 2006  4:26PM
101|16762|en|Y||||Sep 29 2006  4:26PM
101|16763|en|Y||||Sep 29 2006  4:26PM
101|16764|en|Y||||Sep 29 2006  4:26PM
101|16765|en|Y||||Sep 29 2006  4:26PM
101|16766|en|Y||||Sep 29 2006  4:26PM
101|16767|en|Y||||Sep 29 2006  4:26PM
101|16768|en|Y||||Sep 29 2006  4:26PM
101|16769|en|Y||||Sep 29 2006  4:26PM
101|16770|en|Y||||Sep 29 2006  4:26PM
101|16771|en|Y||||Sep 29 2006  4:26PM
101|16772|en|Y||||Sep 29 2006  4:26PM
101|16773|en|Y||||Sep 29 2006  4:26PM
101|16774|en|Y||||Sep 29 2006  4:26PM
101|16775|en|Y||||Sep 29 2006  4:26PM
101|16776|en|Y||||Sep 29 2006  4:26PM
101|16777|en|Y||||Sep 29 2006  4:26PM
101|16778|en|Y|Adjusted Amount|||Sep 29 2006  4:26PM
101|16779|en|Y|Amount|||Sep 29 2006  4:26PM
101|16780|en|Y|Receipt Status|||Sep 29 2006  4:26PM
101|16781|en|Y||||Sep 29 2006  4:26PM
101|16782|en|Y|Comment|||Sep 29 2006  4:26PM
101|16783|en|Y|Travel Allowance|||Sep 29 2006  4:26PM
101|16785|en|Y||||Sep 29 2006  4:28PM
101|16786|en|Y||||Sep 29 2006  4:28PM
101|16787|en|Y||||Sep 29 2006  4:28PM
101|16788|en|Y||||Sep 29 2006  4:28PM
101|16789|en|Y||||Sep 29 2006  4:28PM
101|16790|en|Y||||Sep 29 2006  4:28PM
101|16791|en|Y||||Sep 29 2006  4:28PM
101|16792|en|Y||||Sep 29 2006  4:28PM
101|16793|en|Y||||Sep 29 2006  4:28PM
101|16794|en|Y||||Sep 29 2006  4:28PM
101|16795|en|Y||||Sep 29 2006  4:28PM
101|16796|en|Y||||Sep 29 2006  4:28PM
101|16797|en|Y||||Sep 29 2006  4:28PM
