101|COCARMILE|N||Jun 21 2005  3:50PM
101|JPYPTRAN|N||Jan 21 2012  3:30AM
101|LODGING|Y||Jun 21 2005  3:50PM
101|MEALS|Y||Jun 21 2005  3:50PM
101|MFUEL|N||Jun 15 2013  3:04AM
101|OTHER|Y||Jun 21 2005  3:50PM
101|OTHERNP|N||Jun 21 2005  3:50PM
101|PCARMILE|N||Jun 21 2005  3:50PM
