101|1|en|Y|Business Guest||Jun 21 2005  3:48PM
101|2|en|Y|Employee||Jul 31 2014  7:46PM
101|3|en|Y|Non Employee||Jul 31 2014  7:46PM
101|2000|en|Y|No Shows||Sep  1 2007  2:09AM
101|2001|en|Y|This Employee||Sep  9 2014  3:35PM
101|2002|en|Y|Recipient||Jan  3 2008  4:55PM
101|2003|en|Y|Undefined||Dec 15 2012  3:55AM
