101|1|0|55|0||May 27 2015  3:54PM
101|1|481|55|26||May 27 2015  3:54PM
101|1|0|56|0||May 27 2015  3:54PM
101|1|481|56|16||May 27 2015  3:54PM
101|1|0|57|0||May 27 2015  3:54PM
101|1|481|57|40||May 27 2015  3:54PM
101|1|0|58|0||May 27 2015  3:54PM
101|1|481|58|32||May 27 2015  3:54PM
101|1|0|59|0||May 27 2015  3:54PM
101|1|481|59|27||May 27 2015  3:54PM
101|1|0|60|0||May 27 2015  3:54PM
101|1|481|60|20||May 27 2015  3:54PM
101|1|0|61|0||May 27 2015  3:54PM
101|1|481|61|26||May 27 2015  3:54PM
101|1|0|62|0||May 27 2015  3:54PM
101|1|481|62|27||May 27 2015  3:54PM
101|1|0|63|0||May 27 2015  3:54PM
101|1|481|63|31||May 27 2015  3:54PM
101|1|0|64|0||May 27 2015  3:54PM
101|1|481|64|33||May 27 2015  3:54PM
101|1|0|65|0||May 27 2015  3:54PM
101|1|481|65|20||May 27 2015  3:54PM
101|1|0|66|0||May 27 2015  3:54PM
101|1|481|66|18||May 27 2015  3:54PM
101|1|0|67|0||May 27 2015  3:54PM
101|1|481|67|20||May 27 2015  3:54PM
101|1|0|68|0||May 27 2015  3:54PM
101|1|481|68|21||May 27 2015  3:54PM
101|1|0|69|0||May 27 2015  3:54PM
101|1|481|69|26||May 27 2015  3:54PM
101|1|0|70|0||May 27 2015  3:54PM
101|1|481|70|29||May 27 2015  3:54PM
101|1|0|71|0||May 27 2015  3:54PM
101|1|481|71|39||May 27 2015  3:54PM
101|1|0|72|0||May 27 2015  3:54PM
101|1|481|72|32||May 27 2015  3:54PM
101|1|0|73|0||May 27 2015  3:54PM
101|1|481|73|36||May 27 2015  3:54PM
101|1|0|74|0||May 27 2015  3:54PM
101|1|481|74|34||May 27 2015  3:54PM
101|1|0|75|0||May 27 2015  3:54PM
101|1|481|75|40||May 27 2015  3:54PM
101|1|0|76|0||May 27 2015  3:54PM
101|1|481|76|12||May 27 2015  3:54PM
101|1|0|77|0||May 27 2015  3:54PM
101|1|481|77|20||May 27 2015  3:54PM
101|1|0|78|0||May 27 2015  3:54PM
101|1|481|78|31||May 27 2015  3:54PM
101|1|0|79|0||May 27 2015  3:54PM
101|1|481|79|28||May 27 2015  3:54PM
101|1|0|80|0||May 27 2015  3:54PM
101|1|481|80|38||May 27 2015  3:54PM
101|1|0|81|0||May 27 2015  3:54PM
101|1|481|81|34||May 27 2015  3:54PM
101|1|0|82|0||May 27 2015  3:54PM
101|1|481|82|19||May 27 2015  3:54PM
101|1|0|83|0||May 27 2015  3:54PM
101|1|481|83|25||May 27 2015  3:54PM
101|1|0|84|0||May 27 2015  3:54PM
101|1|481|84|20||May 27 2015  3:54PM
101|1|0|85|0||May 27 2015  3:54PM
101|1|481|85|28||May 27 2015  3:54PM
101|1|0|86|0||May 27 2015  3:54PM
101|1|481|86|33||May 27 2015  3:54PM
101|1|0|87|0||May 27 2015  3:54PM
101|1|481|87|24||May 27 2015  3:54PM
101|1|0|88|0||May 27 2015  3:54PM
101|1|481|88|41||May 27 2015  3:54PM
101|1|0|89|0||May 27 2015  3:54PM
101|1|481|89|20||May 27 2015  3:54PM
101|1|0|90|0||May 27 2015  3:54PM
101|1|481|90|36||May 27 2015  3:54PM
101|1|0|91|0||May 27 2015  3:54PM
101|1|481|91|20||May 27 2015  3:54PM
101|1|0|92|0||May 27 2015  3:54PM
101|1|481|92|24||May 27 2015  3:54PM
101|1|0|93|0||May 27 2015  3:54PM
101|1|481|93|22||May 27 2015  3:54PM
101|1|0|94|0||May 27 2015  3:54PM
101|1|481|94|22||May 27 2015  3:54PM
101|1|0|95|0||May 27 2015  3:54PM
101|1|481|95|20||May 27 2015  3:54PM
101|1|0|96|0||May 27 2015  3:54PM
101|1|481|96|24||May 27 2015  3:54PM
101|1|0|97|0||May 27 2015  3:54PM
101|1|481|97|24||May 27 2015  3:54PM
101|1|0|98|0||May 27 2015  3:54PM
101|1|481|98|24||May 27 2015  3:54PM
101|1|0|99|0||May 27 2015  3:54PM
101|1|481|99|26||May 27 2015  3:54PM
101|1|0|100|0||May 27 2015  3:54PM
101|1|481|100|19||May 27 2015  3:54PM
101|1|0|101|0||May 27 2015  3:54PM
101|1|481|101|28||May 27 2015  3:54PM
101|1|0|102|0||May 27 2015  3:54PM
101|1|481|102|40||May 27 2015  3:54PM
101|1|0|103|0||May 27 2015  3:54PM
101|1|481|103|23||May 27 2015  3:54PM
101|1|0|104|0||May 27 2015  3:54PM
101|1|481|104|26||May 27 2015  3:54PM
101|1|0|105|0||May 27 2015  3:54PM
101|1|481|105|26||May 27 2015  3:54PM
101|1|0|106|0||May 27 2015  3:54PM
101|1|481|106|35||May 27 2015  3:54PM
101|1|0|107|0||May 27 2015  3:54PM
101|1|481|107|35||May 27 2015  3:54PM
101|1|0|108|0||May 27 2015  3:54PM
101|1|481|108|36||May 27 2015  3:54PM
101|1|0|109|0||May 27 2015  3:54PM
101|1|481|109|34||May 27 2015  3:54PM
101|1|0|110|0||May 27 2015  3:54PM
101|1|481|110|36||May 27 2015  3:54PM
101|1|0|111|0||May 27 2015  3:54PM
101|1|481|111|24||May 27 2015  3:54PM
101|1|0|112|0||May 27 2015  3:54PM
101|1|481|112|26||May 27 2015  3:54PM
101|1|0|113|0||May 27 2015  3:54PM
101|1|481|113|24||May 27 2015  3:54PM
101|1|0|114|0||May 27 2015  3:54PM
101|1|481|114|20||May 27 2015  3:54PM
101|1|0|115|0||May 27 2015  3:54PM
101|1|481|115|44||May 27 2015  3:54PM
101|1|0|116|0||May 27 2015  3:54PM
101|1|481|116|28||May 27 2015  3:54PM
101|1|0|117|0||May 27 2015  3:54PM
101|1|481|117|12||May 27 2015  3:54PM
101|1|0|118|0||May 27 2015  3:54PM
101|1|481|118|22||May 27 2015  3:54PM
101|1|0|119|0||May 27 2015  3:54PM
101|1|481|119|12||May 27 2015  3:54PM
101|1|0|120|0||May 27 2015  3:54PM
101|1|481|120|29||May 27 2015  3:54PM
101|1|0|121|0||May 27 2015  3:54PM
101|1|481|121|16||May 27 2015  3:54PM
101|1|0|122|0||May 27 2015  3:54PM
101|1|481|122|30||May 27 2015  3:54PM
101|1|0|123|0||May 27 2015  3:54PM
101|1|481|123|32||May 27 2015  3:54PM
101|1|0|124|0||May 27 2015  3:54PM
101|1|481|124|18||May 27 2015  3:54PM
101|1|0|125|0||May 27 2015  3:54PM
101|1|481|125|32||May 27 2015  3:54PM
101|1|0|126|0||May 27 2015  3:54PM
101|1|481|126|16||May 27 2015  3:54PM
101|1|0|127|0||May 27 2015  3:54PM
101|1|481|127|17||May 27 2015  3:54PM
101|1|0|128|0||May 27 2015  3:54PM
101|1|481|128|25||May 27 2015  3:54PM
101|1|0|129|0||May 27 2015  3:54PM
101|1|481|129|26||May 27 2015  3:54PM
101|1|0|130|0||May 27 2015  3:54PM
101|1|481|130|24||May 27 2015  3:54PM
101|1|0|131|0||May 27 2015  3:54PM
101|1|481|131|25||May 27 2015  3:54PM
101|1|0|132|0||May 27 2015  3:54PM
101|1|481|132|27||May 27 2015  3:54PM
101|1|0|133|0||May 27 2015  3:54PM
101|1|481|133|20||May 27 2015  3:54PM
101|1|0|134|0||May 27 2015  3:54PM
101|1|481|134|42||May 27 2015  3:54PM
101|1|0|135|0||May 27 2015  3:54PM
101|1|481|135|32||May 27 2015  3:54PM
101|1|0|136|0||May 27 2015  3:54PM
101|1|481|136|32||May 27 2015  3:54PM
101|1|0|137|0||May 27 2015  3:54PM
101|1|481|137|24||May 27 2015  3:54PM
101|1|0|138|0||May 27 2015  3:54PM
101|1|481|138|37||May 27 2015  3:54PM
101|1|0|139|0||May 27 2015  3:54PM
101|1|481|139|12||May 27 2015  3:54PM
101|1|0|140|0||May 27 2015  3:54PM
101|1|481|140|28||May 27 2015  3:54PM
101|1|0|141|0||May 27 2015  3:54PM
101|1|481|141|20||May 27 2015  3:54PM
101|1|0|142|0||May 27 2015  3:54PM
101|1|481|142|20||May 27 2015  3:54PM
101|1|0|143|0||May 27 2015  3:54PM
101|1|481|143|28||May 27 2015  3:54PM
101|1|0|144|0||May 27 2015  3:54PM
101|1|481|144|28||May 27 2015  3:54PM
101|1|0|145|0||May 27 2015  3:54PM
101|1|481|145|31||May 27 2015  3:54PM
101|1|0|146|0||May 27 2015  3:54PM
101|1|481|146|20||May 27 2015  3:54PM
101|1|0|147|0||May 27 2015  3:54PM
101|1|481|147|21||May 27 2015  3:54PM
101|1|0|148|0||May 27 2015  3:54PM
101|1|481|148|40||May 27 2015  3:54PM
101|1|0|149|0||May 27 2015  3:54PM
101|1|481|149|32||May 27 2015  3:54PM
101|1|0|150|0||May 27 2015  3:54PM
101|1|481|150|20||May 27 2015  3:54PM
101|1|0|151|0||May 27 2015  3:54PM
101|1|481|151|24||May 27 2015  3:54PM
101|1|0|152|0||May 27 2015  3:54PM
101|1|481|152|40||May 27 2015  3:54PM
101|1|0|153|0||May 27 2015  3:54PM
101|1|481|153|40||May 27 2015  3:54PM
101|1|0|154|0||May 27 2015  3:54PM
101|1|481|154|43||May 27 2015  3:54PM
101|1|0|155|0||May 27 2015  3:54PM
101|1|481|155|32||May 27 2015  3:54PM
101|1|0|156|0||May 27 2015  3:54PM
101|1|481|156|16||May 27 2015  3:54PM
101|1|0|157|0||May 27 2015  3:54PM
101|1|481|157|16||May 27 2015  3:54PM
101|1|0|158|0||May 27 2015  3:54PM
101|1|481|158|34||May 27 2015  3:54PM
101|1|0|159|0||May 27 2015  3:54PM
101|1|481|159|23||May 27 2015  3:54PM
101|1|0|160|0||May 27 2015  3:54PM
101|1|481|160|24||May 27 2015  3:54PM
101|1|0|161|0||May 27 2015  3:54PM
101|1|481|161|24||May 27 2015  3:54PM
101|1|0|162|0||May 27 2015  3:54PM
101|1|481|162|25||May 27 2015  3:54PM
101|1|0|163|0||May 27 2015  3:54PM
101|1|481|163|20||May 27 2015  3:54PM
101|1|0|164|0||May 27 2015  3:54PM
101|1|481|164|18||May 27 2015  3:54PM
101|1|0|165|0||May 27 2015  3:54PM
101|1|481|165|19||May 27 2015  3:54PM
101|1|0|166|0||May 27 2015  3:54PM
101|1|481|166|20||May 27 2015  3:54PM
101|1|0|167|0||May 27 2015  3:54PM
101|1|481|167|22||May 27 2015  3:54PM
101|1|0|168|0||May 27 2015  3:54PM
101|1|481|168|20||May 27 2015  3:54PM
101|1|0|169|0||May 27 2015  3:54PM
101|1|481|169|22||May 27 2015  3:54PM
101|1|0|170|0||May 27 2015  3:54PM
101|1|481|170|24||May 27 2015  3:54PM
101|1|0|171|0||May 27 2015  3:54PM
101|1|481|171|37||May 27 2015  3:54PM
101|1|0|172|0||May 27 2015  3:54PM
101|1|481|172|18||May 27 2015  3:54PM
101|1|0|173|0||May 27 2015  3:54PM
101|1|481|173|17||May 27 2015  3:54PM
101|1|0|174|0||May 27 2015  3:54PM
101|1|481|174|17||May 27 2015  3:54PM
101|1|0|175|0||May 27 2015  3:54PM
101|1|481|175|24||May 27 2015  3:54PM
101|1|0|176|0||May 27 2015  3:54PM
101|1|481|176|32||May 27 2015  3:54PM
101|1|0|177|0||May 27 2015  3:54PM
101|1|481|177|32||May 27 2015  3:54PM
101|1|0|178|0||May 27 2015  3:54PM
101|1|481|178|24||May 27 2015  3:54PM
101|1|0|179|0||May 27 2015  3:54PM
101|1|481|179|24||May 27 2015  3:54PM
101|1|0|180|0||May 27 2015  3:54PM
101|1|481|180|24||May 27 2015  3:54PM
101|1|0|181|0||May 27 2015  3:54PM
101|1|481|181|24||May 27 2015  3:54PM
101|1|0|182|0||May 27 2015  3:54PM
101|1|481|182|30||May 27 2015  3:54PM
101|1|0|183|0||May 27 2015  3:54PM
101|1|481|183|36||May 27 2015  3:54PM
101|1|0|184|0||May 27 2015  3:54PM
101|1|481|184|35||May 27 2015  3:54PM
101|1|0|185|0||May 27 2015  3:54PM
101|1|481|185|20||May 27 2015  3:54PM
101|1|0|186|0||May 27 2015  3:54PM
101|1|481|186|28||May 27 2015  3:54PM
101|1|0|187|0||May 27 2015  3:54PM
101|1|481|187|28||May 27 2015  3:54PM
101|1|0|188|0||May 27 2015  3:54PM
101|1|481|188|32||May 27 2015  3:54PM
101|1|0|189|0||May 27 2015  3:54PM
101|1|481|189|32||May 27 2015  3:54PM
101|1|0|190|0||May 27 2015  3:54PM
101|1|481|190|32||May 27 2015  3:54PM
101|1|0|191|0||May 27 2015  3:54PM
101|1|481|191|28||May 27 2015  3:54PM
101|1|0|192|0||May 27 2015  3:54PM
101|1|481|192|20||May 27 2015  3:54PM
101|1|0|193|0||May 27 2015  3:54PM
101|1|481|193|26||May 27 2015  3:54PM
101|1|0|194|0||May 27 2015  3:54PM
101|1|481|194|36||May 27 2015  3:54PM
101|1|0|195|0||May 27 2015  3:54PM
101|1|481|195|16||May 27 2015  3:54PM
101|1|0|196|0||May 27 2015  3:54PM
101|1|481|196|20||May 27 2015  3:54PM
101|1|0|197|0||May 27 2015  3:54PM
101|1|481|197|24||May 27 2015  3:54PM
101|1|0|198|0||May 27 2015  3:54PM
101|1|481|198|25||May 27 2015  3:54PM
101|1|0|199|0||May 27 2015  3:54PM
101|1|481|199|20||May 27 2015  3:54PM
101|1|0|200|0||May 27 2015  3:54PM
101|1|481|200|21||May 27 2015  3:54PM
101|1|0|201|0||May 27 2015  3:54PM
101|1|481|201|28||May 27 2015  3:54PM
101|1|0|202|0||May 27 2015  3:54PM
101|1|481|202|21||May 27 2015  3:54PM
101|1|0|203|0||May 27 2015  3:54PM
101|1|481|203|21||May 27 2015  3:54PM
101|1|0|204|0||May 27 2015  3:54PM
101|1|481|204|27||May 27 2015  3:54PM
101|1|0|205|0||May 27 2015  3:54PM
101|1|481|205|21||May 27 2015  3:54PM
101|1|0|206|0||May 27 2015  3:54PM
101|1|481|206|20||May 27 2015  3:54PM
101|1|0|207|0||May 27 2015  3:54PM
101|1|481|207|48||May 27 2015  3:54PM
101|1|0|208|0||May 27 2015  3:54PM
101|1|481|208|32||May 27 2015  3:54PM
101|1|0|209|0||May 27 2015  3:54PM
101|1|481|209|41||May 27 2015  3:54PM
101|1|0|210|0||May 27 2015  3:54PM
101|1|481|210|25||May 27 2015  3:54PM
101|1|0|211|0||May 27 2015  3:54PM
101|1|481|211|26||May 27 2015  3:54PM
101|1|0|212|0||May 27 2015  3:54PM
101|1|481|212|17||May 27 2015  3:54PM
101|1|0|213|0||May 27 2015  3:54PM
101|1|481|213|27||May 27 2015  3:54PM
101|1|0|214|0||May 27 2015  3:54PM
101|1|481|214|21||May 27 2015  3:54PM
101|1|0|215|0||May 27 2015  3:54PM
101|1|481|215|22||May 27 2015  3:54PM
101|1|0|216|0||May 27 2015  3:54PM
101|1|481|216|21||May 27 2015  3:54PM
101|1|0|217|0||May 27 2015  3:54PM
101|1|481|217|36||May 27 2015  3:54PM
101|1|0|218|0||May 27 2015  3:54PM
101|1|481|218|22||May 27 2015  3:54PM
101|1|0|219|0||May 27 2015  3:54PM
101|1|481|219|27||May 27 2015  3:54PM
101|1|0|220|0||May 27 2015  3:54PM
101|1|481|220|27||May 27 2015  3:54PM
101|1|0|221|0||May 27 2015  3:54PM
101|1|481|221|24||May 27 2015  3:54PM
101|1|0|222|0||May 27 2015  3:54PM
101|1|481|222|28||May 27 2015  3:54PM
101|1|0|223|0||May 27 2015  3:54PM
101|1|481|223|22||May 27 2015  3:54PM
101|1|0|224|0||May 27 2015  3:54PM
101|1|481|224|22||May 27 2015  3:54PM
101|1|0|225|0||May 27 2015  3:54PM
101|1|481|225|24||May 27 2015  3:54PM
101|1|0|226|0||May 27 2015  3:54PM
101|1|481|226|28||May 27 2015  3:54PM
101|1|0|227|0||May 27 2015  3:54PM
101|1|481|227|28||May 27 2015  3:54PM
101|1|0|228|0||May 27 2015  3:54PM
101|1|481|228|38||May 27 2015  3:54PM
101|1|0|229|0||May 27 2015  3:54PM
101|1|481|229|32||May 27 2015  3:54PM
101|1|0|230|0||May 27 2015  3:54PM
101|1|481|230|38||May 27 2015  3:54PM
101|1|0|231|0||May 27 2015  3:54PM
101|1|481|231|32||May 27 2015  3:54PM
101|1|0|232|0||May 27 2015  3:54PM
101|1|481|232|32||May 27 2015  3:54PM
101|1|0|233|0||May 27 2015  3:54PM
101|1|481|233|38||May 27 2015  3:54PM
101|1|0|234|0||May 27 2015  3:54PM
101|1|481|234|32||May 27 2015  3:54PM
101|1|0|235|0||May 27 2015  3:54PM
101|1|481|235|38||May 27 2015  3:54PM
101|1|0|236|0||May 27 2015  3:54PM
101|1|481|236|32||May 27 2015  3:54PM
101|1|0|237|0||May 27 2015  3:54PM
101|1|481|237|32||May 27 2015  3:54PM
101|1|0|238|0||May 27 2015  3:54PM
101|1|481|238|38||May 27 2015  3:54PM
101|1|0|239|0||May 27 2015  3:54PM
101|1|481|239|24||May 27 2015  3:54PM
101|1|0|240|0||May 27 2015  3:54PM
101|1|481|240|20||May 27 2015  3:54PM
101|1|0|241|0||May 27 2015  3:54PM
101|1|481|241|35||May 27 2015  3:54PM
101|1|0|242|0||May 27 2015  3:54PM
101|1|481|242|32||May 27 2015  3:54PM
101|1|0|243|0||May 27 2015  3:54PM
101|1|481|243|25||May 27 2015  3:54PM
101|1|0|244|0||May 27 2015  3:54PM
101|1|481|244|16||May 27 2015  3:54PM
101|1|0|245|0||May 27 2015  3:54PM
101|1|481|245|24||May 27 2015  3:54PM
101|1|0|246|0||May 27 2015  3:54PM
101|1|481|246|30||May 27 2015  3:54PM
101|1|0|247|0||May 27 2015  3:54PM
101|1|481|247|26||May 27 2015  3:54PM
101|1|0|248|0||May 27 2015  3:54PM
101|1|481|248|23||May 27 2015  3:54PM
101|1|0|249|0||May 27 2015  3:54PM
101|1|481|249|16||May 27 2015  3:54PM
101|1|0|250|0||May 27 2015  3:54PM
101|1|481|250|24||May 27 2015  3:54PM
101|1|0|251|0||May 27 2015  3:54PM
101|1|481|251|20||May 27 2015  3:54PM
101|1|0|252|0||May 27 2015  3:54PM
101|1|481|252|27||May 27 2015  3:54PM
101|1|0|253|0||May 27 2015  3:54PM
101|1|481|253|12||May 27 2015  3:54PM
101|1|0|254|0||May 27 2015  3:54PM
101|1|481|254|32||May 27 2015  3:54PM
101|1|0|255|0||May 27 2015  3:54PM
101|1|481|255|15||May 27 2015  3:54PM
101|1|0|256|0||May 27 2015  3:54PM
101|1|481|256|29||May 27 2015  3:54PM
101|1|0|257|0||May 27 2015  3:54PM
101|1|481|257|34||May 27 2015  3:54PM
101|1|0|258|0||May 27 2015  3:54PM
101|1|481|258|19||May 27 2015  3:54PM
101|1|0|259|0||May 27 2015  3:54PM
101|1|481|259|27||May 27 2015  3:54PM
101|1|0|260|0||May 27 2015  3:54PM
101|1|481|260|18||May 27 2015  3:54PM
101|1|0|261|0||May 27 2015  3:54PM
101|1|481|261|18||May 27 2015  3:54PM
101|1|0|262|0||May 27 2015  3:54PM
101|1|481|262|39||May 27 2015  3:54PM
101|1|0|263|0||May 27 2015  3:54PM
101|1|481|263|39||May 27 2015  3:54PM
101|1|0|264|0||May 27 2015  3:54PM
101|1|481|264|39||May 27 2015  3:54PM
101|1|0|265|0||May 27 2015  3:54PM
101|1|481|265|39||May 27 2015  3:54PM
101|1|0|266|0||May 27 2015  3:54PM
101|1|481|266|41||May 27 2015  3:54PM
101|1|0|267|0||May 27 2015  3:54PM
101|1|481|267|41||May 27 2015  3:54PM
101|1|0|268|0||May 27 2015  3:54PM
101|1|481|268|29||May 27 2015  3:54PM
101|1|0|269|0||May 27 2015  3:54PM
101|1|481|269|32||May 27 2015  3:54PM
101|1|0|270|0||May 27 2015  3:54PM
101|1|481|270|25||May 27 2015  3:54PM
101|1|0|271|0||May 27 2015  3:54PM
101|1|481|271|26||May 27 2015  3:54PM
101|1|0|272|0||May 27 2015  3:54PM
101|1|481|272|20||May 27 2015  3:54PM
101|1|0|273|0||May 27 2015  3:54PM
101|1|481|273|20||May 27 2015  3:54PM
101|1|0|274|0||May 27 2015  3:54PM
101|1|481|274|16||May 27 2015  3:54PM
101|1|0|275|0||May 27 2015  3:54PM
101|1|481|275|28||May 27 2015  3:54PM
101|1|0|276|0||May 27 2015  3:54PM
101|1|481|276|30||May 27 2015  3:54PM
101|1|0|277|0||May 27 2015  3:54PM
101|1|481|277|28||May 27 2015  3:54PM
101|1|0|278|0||May 27 2015  3:54PM
101|1|481|278|16||May 27 2015  3:54PM
101|1|0|279|0||May 27 2015  3:54PM
101|1|481|279|19||May 27 2015  3:54PM
101|1|0|280|0||May 27 2015  3:54PM
101|1|481|280|31||May 27 2015  3:54PM
101|1|0|281|0||May 27 2015  3:54PM
101|1|481|281|42||May 27 2015  3:54PM
101|1|0|282|0||May 27 2015  3:54PM
101|1|481|282|18||May 27 2015  3:54PM
101|1|0|283|0||May 27 2015  3:54PM
101|1|481|283|20||May 27 2015  3:54PM
101|1|0|284|0||May 27 2015  3:54PM
101|1|481|284|20||May 27 2015  3:54PM
101|1|0|285|0||May 27 2015  3:54PM
101|1|481|285|24||May 27 2015  3:54PM
101|1|0|286|0||May 27 2015  3:54PM
101|1|481|286|14||May 27 2015  3:54PM
101|1|0|287|0||May 27 2015  3:54PM
101|1|481|287|20||May 27 2015  3:54PM
101|1|0|288|0||May 27 2015  3:54PM
101|1|481|288|20||May 27 2015  3:54PM
101|1|0|289|0||May 27 2015  3:54PM
101|1|481|289|16||May 27 2015  3:54PM
101|1|0|290|0||May 27 2015  3:54PM
101|1|481|290|16||May 27 2015  3:54PM
101|1|0|291|0||May 27 2015  3:54PM
101|1|481|291|16||May 27 2015  3:54PM
101|1|0|292|0||May 27 2015  3:54PM
101|1|481|292|32||May 27 2015  3:54PM
101|1|0|293|0||May 27 2015  3:54PM
101|1|481|293|24||May 27 2015  3:54PM
101|1|0|294|0||May 27 2015  3:54PM
101|1|481|294|36||May 27 2015  3:54PM
101|1|0|295|0||May 27 2015  3:54PM
101|1|481|295|20||May 27 2015  3:54PM
101|1|0|296|0||May 27 2015  3:54PM
101|1|481|296|24||May 27 2015  3:54PM
101|1|0|297|0||May 27 2015  3:54PM
101|1|481|297|24||May 27 2015  3:54PM
101|1|0|298|0||May 27 2015  3:54PM
101|1|481|298|30||May 27 2015  3:54PM
101|1|0|299|0||May 27 2015  3:54PM
101|1|481|299|29||May 27 2015  3:54PM
101|1|0|300|0||May 27 2015  3:54PM
101|1|481|300|23||May 27 2015  3:54PM
101|1|0|301|0||May 27 2015  3:54PM
101|1|481|301|32||May 27 2015  3:54PM
