101|BGT|en|Y|BudgetReporting||Aug 24 2013  3:29AM
101|BIN|en|Y|Reporting||Jun 21 2005  3:47PM
101|BIS|en|Y|ReportingSecondary||Feb  7 2015  4:07AM
101|EMP|en|Y|Employee||Jun 21 2005  3:47PM
101|EXP|en|Y|Expense||Jun 21 2005  3:47PM
101|PMT|en|Y|Payment||Jun 21 2005  3:47PM
101|PUR|en|Y|PurchaseRequest||Dec 14 2013  6:35AM
101|REQ|en|Y|Request||Aug 21 2010  5:36AM
