101|281|248910|N|3||Sep 21 2015  1:23PM
101|284|5044||1||Sep 14 2015  9:40AM
101|285|5044||1||Sep 14 2015  1:40PM
101|286|248903|Y|3||Sep 14 2015  1:34PM
101|287|254115||1||Sep 14 2015  8:01PM
101|288|254115||1||Sep 14 2015  8:30PM
101|289|248908|N|3||Sep 15 2015 12:46PM
101|294|253997||1||Sep 18 2015  9:38AM
101|295|13690||1||Sep 19 2015  8:20AM
101|296|13690||1||Sep 19 2015  8:28AM
101|297|249147||1||Sep 21 2015  9:40AM
101|298|5109||1||Sep 28 2015 10:07AM
101|304|249024||1||Sep 21 2015 11:55AM
101|316|253574||1||Sep 22 2015 10:17AM
101|318|253814||1||Sep 23 2015  6:43AM
101|319|5105||1||Sep 23 2015 10:42AM
101|320|249147||1||Sep 23 2015  8:56PM
101|321|15421||1||Sep 24 2015  8:01AM
101|322|15421||1||Sep 24 2015  9:41AM
101|323|253872||1||Sep 24 2015  2:48PM
101|325|254172||1||Sep 24 2015  3:33PM
101|337|5105||1||Sep 25 2015 11:54AM
101|338|5105||1||Sep 25 2015  1:39PM
101|339|253492||1||Sep 25 2015  2:36PM
101|341|254115||1||Sep 28 2015  8:37AM
101|342|254115||1||Sep 28 2015  9:00AM
101|343|249171||1||Sep 28 2015 11:07AM
101|344|5016||1||Sep 28 2015  1:49PM
101|345|253359||1||Sep 28 2015  2:52PM
101|346|5016||1||Sep 28 2015  3:00PM
101|347|5083||1||Sep 29 2015  2:49PM
101|349|5083||1||Sep 29 2015  3:30PM
101|354|5083||1||Sep 29 2015  3:38PM
101|355|5083||1||Sep 29 2015  3:47PM
101|356|5083||1||Sep 29 2015  3:56PM
101|357|16991||1||Sep 30 2015  7:47AM
101|361|16991||1||Sep 30 2015  8:32AM
101|364|15421||1||Sep 30 2015  8:39AM
101|365|254042||1||Sep 30 2015  9:00AM
101|366|254042||1||Sep 30 2015  9:32AM
101|367|250266||1||Oct  1 2015  6:01AM
101|368|250266||1||Oct  1 2015  6:09AM
101|370|250750|N|3||Oct  1 2015  8:31AM
101|371|250750|N|3||Oct  1 2015  8:41AM
101|372|250750|N|3||Oct  1 2015  9:53AM
101|373|249303||1||Oct  1 2015  6:19PM
101|374|249171||1||Oct  2 2015  3:54PM
101|375|13690||1||Oct  4 2015 11:46AM
101|376|253574||1||Oct  5 2015  6:31AM
101|377|249147||1||Oct  6 2015 12:29PM
101|378|253492||1||Oct  6 2015 12:39PM
101|379|15421||1||Oct  6 2015  3:16PM
101|380|250266||1||Oct  7 2015  7:23AM
101|381|254172||1||Oct  7 2015  7:48AM
101|382|5071||1||Oct  7 2015  8:32AM
101|383|5109||1||Oct  7 2015 10:09AM
101|384|5071||1||Oct  7 2015 10:32AM
101|385|5071||1||Oct  7 2015 10:40AM
101|386|5071||1||Oct  7 2015 10:49AM
101|387|5071||1||Oct  7 2015 10:56AM
101|388|5071||1||Oct  7 2015 11:01AM
101|389|5071||1||Oct  7 2015 11:05AM
101|390|5071||1||Oct  7 2015 11:19AM
101|393|5071||1||Oct  7 2015 11:23AM
101|394|5071||1||Oct  7 2015 11:27AM
101|395|5016||1||Oct  7 2015  1:08PM
101|396|5022||1||Oct  7 2015  2:21PM
101|398|5022||1||Oct  7 2015  2:41PM
101|400|13690||1||Oct  8 2015  8:32AM
101|401|13690||1||Oct  8 2015  9:16AM
101|402|253492||1||Oct  8 2015  9:32AM
101|403|13690||1||Oct  8 2015  9:36AM
101|404|5086||1||Oct  8 2015  1:19PM
101|406|5104||1||Oct  9 2015 10:45AM
101|407|5104||1||Oct  9 2015 11:40AM
101|408|253872||1||Oct  9 2015 12:20PM
101|409|249171||1||Oct 11 2015  4:20PM
101|410|253493||1||Oct 12 2015 10:20AM
101|412|249024||1||Oct 12 2015 10:46AM
101|420|249304|N|3||Oct 15 2015  8:18AM
101|424|5071||1||Oct 16 2015  8:22AM
101|425|5083||1||Oct 16 2015 11:04AM
101|426|5083||1||Oct 16 2015 11:19AM
101|427|254115||1||Oct 16 2015 12:34PM
101|428|253676||1||Oct 17 2015 11:06AM
101|433|249171||1||Oct 17 2015  8:39PM
101|434|249171||1||Oct 17 2015  8:51PM
101|435|249171||1||Oct 17 2015  9:00PM
101|436|5084||1||Oct 19 2015 11:00AM
