101|1|EMP|CT_LIST_CATEGORY|Y|N||1010|N|Y||Jan 26 2007  1:50AM
101|1|EMP|CT_LIST_CATEGORY|Y|N||1011|N|Y||Jan 26 2007  1:52AM
101|1|EMP|CT_LIST_CATEGORY|Y|N||1020|N|Y||Mar  7 2007  5:22PM
101|1|EMP|CT_LIST_CATEGORY|Y|N||1030|N|Y||Dec  4 2007  5:09PM
101|1|EMP|CT_LIST_CATEGORY|Y|N||1040|N|Y||Dec 18 2007  7:32PM
101|1|EMP|CT_LIST_CATEGORY|Y|N||1050|N|Y||Mar 20 2008  3:40PM
101|1|EMP|CT_LIST_CATEGORY|Y|N||1060|N|Y||May  8 2008 11:10PM
101|1|EMP|CT_LIST_CATEGORY|Y|N||1061|N|Y||May  8 2008 11:10PM
101|1|EMP|CT_LIST_CATEGORY|Y|N||COMC|Y|Y||Aug 23 2014  2:54AM
101|1|EMP|CT_LIST_CATEGORY|Y|N||CONF|Y|Y||Jun 21 2005  3:47PM
101|1|EMP|CT_LIST_CATEGORY|Y|N||TATT|Y|Y||Jun 21 2008  8:52AM
101|2|EXP|CAW.AUDIT_PROFILE|Y|N|7||Y|Y||Apr 19 2013  2:11AM
101|2|EXP|CT_ATTENDEE_TYPE|Y|N|2||Y|N||Mar 20 2010  4:40AM
101|2|EXP|CT_ATTENDEE_TYPE|Y|N|3||Y|N||Mar 20 2010  4:40AM
101|2|EXP|CT_ATTENDEE_TYPE|Y|N|2000||Y|N||Mar 20 2010  4:40AM
101|2|EXP|CT_ATTENDEE_TYPE|Y|N|2001||Y|N||Mar 20 2010  4:40AM
101|2|EXP|CT_ATTENDEE_TYPE|Y|N|2003||Y|Y||Dec 15 2012  3:55AM
101|2|EXP|CT_AUDIT_RULE|Y|N|2036||Y|Y||Sep 17 2010  9:15PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2057||Y|Y||May  1 2015  1:35AM
101|2|EXP|CT_AUDIT_RULE|Y|N|2058||Y|Y||Jun  4 2009  2:39PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2059||Y|Y||Nov 12 2014  2:20PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2060||Y|Y||Apr 11 2011  1:53PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2064||Y|Y||Jun 21 2015  9:13PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2066||Y|Y||Jul  3 2007  4:51AM
101|2|EXP|CT_AUDIT_RULE|Y|N|2068||Y|Y||Jun 23 2010  7:59PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2069||Y|Y||Aug 31 2015  8:49PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2071||Y|Y||Aug 20 2010  1:20PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2097||Y|Y||Oct 13 2007  4:45AM
101|2|EXP|CT_AUDIT_RULE|Y|N|2098||Y|Y||Apr 21 2008  5:32PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2100||Y|Y||Oct  6 2009  5:55PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2101||Y|Y||Sep 27 2006 10:48PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2102||Y|Y||Jul  3 2007  4:51AM
101|2|EXP|CT_AUDIT_RULE|Y|N|2104||Y|Y||Jan  8 2007  9:05PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2105||Y|Y||Jun 23 2007  8:07AM
101|2|EXP|CT_AUDIT_RULE|Y|N|2106||Y|Y||Sep 27 2006 10:56PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2107||Y|Y||Nov 17 2015  7:54PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2108||Y|Y||Oct 13 2007  4:46AM
101|2|EXP|CT_AUDIT_RULE|Y|N|2109||Y|Y||Dec 30 2006 12:03AM
101|2|EXP|CT_AUDIT_RULE|Y|N|2110||Y|Y||Mar 23 2010  2:53PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2111||Y|Y||Sep 27 2006 10:59PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2112||Y|Y||May  1 2015  1:26AM
101|2|EXP|CT_AUDIT_RULE|Y|N|2113||Y|Y||Dec 30 2006 12:03AM
101|2|EXP|CT_AUDIT_RULE|Y|N|2114||Y|Y||Dec 30 2006 12:03AM
101|2|EXP|CT_AUDIT_RULE|Y|N|2115||Y|Y||Jun 23 2010  7:52PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2116||Y|Y||Dec 30 2006 12:04AM
101|2|EXP|CT_AUDIT_RULE|Y|N|2117||Y|Y||Sep 27 2006 10:26PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2118||Y|Y||Sep 27 2006 10:26PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2137||Y|Y||Jun 23 2010  7:58PM
101|2|EXP|CT_AUDIT_RULE|Y|N|2147||Y|Y||Oct 17 2011  5:52PM
