101|2000|CA||||||||||||Sep 27 2006  5:30PM
101|2001|GB||||||||||||Sep 27 2006  5:40PM
101|2002|DE||||||||||||Dec 30 2014  2:39PM
101|2003|FR||||||||||||Dec 30 2014  2:39PM
101|2004|IT||||||||||||Dec 30 2014  2:39PM
101|2005|SE||||||||||||Dec 30 2014  2:40PM
101|2006|NL||||||||||||Dec 30 2014  2:40PM
