101|ROUTING_MAPPING|en|Y|Invoice Routing Mapping Import||Apr 21 2012  3:25AM
101|RPRTNG_DB_DUMP|en|Y|Reporting DB Dump||Apr 19 2008  5:09AM
101|STAMP_CC_GUID|en|Y|Data Warehouse CC Enrichment Job||Jun 13 2015  2:11AM
101|SUPPLIER_QUEUE|en|Y|Supplier Queue Processing||Aug 18 2012  1:50AM
101|SUPPORT_USR_UPD|en|Y|Update Support Portal User Data||Jul 20 2013  2:19AM
101|SUP_HOTEL_LOAD|en|Y|Supplier Hotel Data Load||Jun 15 2013  3:04AM
101|TAX|en|Y|Tax Import||Jun 21 2005  3:53PM
101|TAXABILITY|en|Y|Taxability Import||Jun 20 2009  5:24AM
101|TRVL_ALLOWANCE|en|Y|Travel Allowance Import||Jun 21 2005  3:51PM
101|TRVL_ERBTI|en|Y|Ereceipts Batches To Instance||Jul 20 2013  2:19AM
101|TRVL_ERCCL|en|Y|Ereceipts Central Cleanup||Jul 20 2013  2:19AM
101|TRVL_ERICL|en|Y|Ereceipts Instance Cleanup||Jul 20 2013  2:19AM
101|TRVL_ERIMG|en|Y|Ereceipts Instance Imaging||Jul 20 2013  2:19AM
101|TRVL_ERITN|en|Y|Ereceipts Itinservices||Jul 20 2013  2:19AM
101|TRVL_ERMAT|en|Y|Ereceipts Instance Matching Run||Jul 20 2013  2:19AM
101|TRVL_ERRES|en|Y|Ereceipts Instance Result Report||Jul 20 2013  2:19AM
101|TRVL_ERRTI|en|Y|Ereceipts Receipts To Instance||Jul 20 2013  2:19AM
101|TRVL_PTS_FEED|en|Y|Employee Travel Points Feedback||Sep 21 2013  2:35AM
101|UBER_IMAGE_RETR|en|Y|Uber Image Retrieval||Mar 19 2011  1:05AM
101|VENDOR|en|Y|Payment Vendor Import||Jun 21 2005  3:52PM
101|ZUORA_BILLING|en|Y|Zuora Billing||Dec 12 2009  5:14AM
