101|67|8|RUNNING|Sep 25 2008 11:11PM||Sep 25 2008 11:11PM
101|68|8|RUNNING|Sep 26 2008 11:08PM||Sep 26 2008 11:08PM
101|69|8|RUNNING|Sep 27 2008 11:06PM||Sep 27 2008 11:06PM
101|70|8|RUNNING|Sep 28 2008 11:05PM||Sep 28 2008 11:05PM
101|71|8|RUNNING|Sep 29 2008 11:08PM||Sep 29 2008 11:08PM
101|72|8|RUNNING|Sep 30 2008 11:05PM||Sep 30 2008 11:05PM
101|73|8|RUNNING|Oct  1 2008 11:01PM||Oct  1 2008 11:02PM
101|74|8|RUNNING|Oct  2 2008 11:01PM||Oct  2 2008 11:01PM
101|75|8|RUNNING|Oct  3 2008 11:05PM||Oct  3 2008 11:05PM
101|76|8|RUNNING|Oct  4 2008 11:10PM||Oct  4 2008 11:10PM
101|77|8|RUNNING|Oct  5 2008 11:05PM||Oct  5 2008 11:05PM
101|78|8|RUNNING|Oct  6 2008 11:05PM||Oct  6 2008 11:05PM
101|79|8|RUNNING|Oct  7 2008 11:09PM||Oct  7 2008 11:09PM
101|80|8|RUNNING|Oct  8 2008 11:06PM||Oct  8 2008 11:06PM
101|81|8|RUNNING|Oct  9 2008 11:07PM||Oct  9 2008 11:07PM
101|82|8|RUNNING|Oct 10 2008 11:10PM||Oct 10 2008 11:10PM
101|83|8|RUNNING|Oct 11 2008 11:05PM||Oct 11 2008 11:05PM
101|84|8|RUNNING|Oct 12 2008 11:05PM||Oct 12 2008 11:05PM
101|85|8|RUNNING|Oct 13 2008 11:05PM||Oct 13 2008 11:05PM
101|86|8|RUNNING|Oct 14 2008 11:12PM||Oct 14 2008 11:12PM
101|87|8|RUNNING|Oct 15 2008 11:06PM||Oct 15 2008 11:06PM
101|88|8|RUNNING|Oct 16 2008 11:07PM||Oct 16 2008 11:07PM
101|89|8|RUNNING|Oct 17 2008 11:10PM||Oct 17 2008 11:10PM
101|90|8|RUNNING|Oct 18 2008 11:03PM||Oct 18 2008 11:03PM
101|91|8|RUNNING|Oct 19 2008 11:05PM||Oct 19 2008 11:05PM
101|92|8|RUNNING|Oct 20 2008 11:06PM||Oct 20 2008 11:06PM
101|93|8|RUNNING|Oct 21 2008 11:05PM||Oct 21 2008 11:05PM
101|94|8|RUNNING|Oct 22 2008 11:05PM||Oct 22 2008 11:05PM
101|95|8|RUNNING|Oct 23 2008 11:05PM||Oct 23 2008 11:05PM
101|96|8|RUNNING|Oct 24 2008 11:04PM||Oct 24 2008 11:04PM
101|97|8|RUNNING|Oct 25 2008 11:04PM||Oct 25 2008 11:04PM
101|98|8|RUNNING|Oct 26 2008 11:03PM||Oct 26 2008 11:03PM
101|99|8|RUNNING|Oct 27 2008 11:08PM||Oct 27 2008 11:08PM
101|100|8|RUNNING|Oct 28 2008 11:01PM||Oct 28 2008 11:01PM
101|101|8|RUNNING|Oct 29 2008 11:06PM||Oct 29 2008 11:06PM
101|102|8|RUNNING|Oct 30 2008 11:01PM||Oct 30 2008 11:01PM
101|103|8|RUNNING|Oct 31 2008 11:01PM||Oct 31 2008 11:01PM
101|104|8|RUNNING|Nov  1 2008 11:04PM||Nov  1 2008 11:04PM
101|105|8|RUNNING|Nov  2 2008 11:03PM||Nov  2 2008 11:03PM
101|106|8|RUNNING|Nov  3 2008 12:02AM||Nov  3 2008 12:02AM
101|107|8|RUNNING|Nov  4 2008 12:07AM||Nov  4 2008 12:07AM
101|108|8|RUNNING|Nov  5 2008 12:05AM||Nov  5 2008 12:05AM
101|109|8|RUNNING|Nov  6 2008 12:02AM||Nov  6 2008 12:02AM
101|110|8|RUNNING|Nov  7 2008 12:12AM||Nov  7 2008 12:12AM
101|111|8|RUNNING|Nov  8 2008 12:07AM||Nov  8 2008 12:07AM
101|112|8|RUNNING|Nov  9 2008 12:02AM||Nov  9 2008 12:02AM
101|113|8|RUNNING|Nov 10 2008 12:06AM||Nov 10 2008 12:06AM
101|114|8|RUNNING|Nov 11 2008 12:03AM||Nov 11 2008 12:03AM
101|115|8|RUNNING|Nov 12 2008 12:01AM||Nov 12 2008 12:01AM
101|116|8|RUNNING|Nov 13 2008 12:09AM||Nov 13 2008 12:09AM
101|117|8|RUNNING|Nov 14 2008 12:04AM||Nov 14 2008 12:04AM
101|118|8|RUNNING|Nov 15 2008 12:01AM||Nov 15 2008 12:01AM
101|119|8|RUNNING|Nov 16 2008 12:01AM||Nov 16 2008 12:01AM
101|120|8|RUNNING|Nov 17 2008 12:01AM||Nov 17 2008 12:01AM
101|121|8|RUNNING|Nov 18 2008 12:01AM||Nov 18 2008 12:01AM
101|122|8|RUNNING|Nov 19 2008 12:01AM||Nov 19 2008 12:01AM
101|123|8|RUNNING|Nov 20 2008 12:01AM||Nov 20 2008 12:01AM
101|124|8|RUNNING|Nov 21 2008 12:02AM||Nov 21 2008 12:02AM
101|125|8|RUNNING|Nov 22 2008 12:02AM||Nov 22 2008 12:02AM
101|126|8|RUNNING|Nov 23 2008 12:01AM||Nov 23 2008 12:01AM
101|127|8|RUNNING|Nov 24 2008 12:01AM||Nov 24 2008 12:01AM
101|128|8|RUNNING|Nov 25 2008 12:01AM||Nov 25 2008 12:01AM
101|129|8|RUNNING|Nov 26 2008 12:01AM||Nov 26 2008 12:01AM
101|130|8|RUNNING|Nov 27 2008 12:01AM||Nov 27 2008 12:01AM
101|131|8|RUNNING|Nov 28 2008 12:03AM||Nov 28 2008 12:03AM
101|132|8|RUNNING|Nov 29 2008 12:02AM||Nov 29 2008 12:02AM
101|133|8|RUNNING|Nov 30 2008 12:01AM||Nov 30 2008 12:01AM
101|134|8|RUNNING|Dec  1 2008 12:02AM||Dec  1 2008 12:02AM
101|135|8|RUNNING|Dec  2 2008 12:02AM||Dec  2 2008 12:02AM
101|136|8|RUNNING|Dec  3 2008 12:01AM||Dec  3 2008 12:01AM
101|137|8|RUNNING|Dec  4 2008 12:01AM||Dec  4 2008 12:01AM
101|138|8|RUNNING|Dec  5 2008 12:07AM||Dec  5 2008 12:07AM
101|139|8|RUNNING|Dec  6 2008 12:04AM||Dec  6 2008 12:04AM
101|140|8|RUNNING|Dec  7 2008 12:05AM||Dec  7 2008 12:05AM
101|141|8|RUNNING|Dec  8 2008 12:07AM||Dec  8 2008 12:07AM
101|142|8|RUNNING|Dec  9 2008 12:01AM||Dec  9 2008 12:01AM
101|143|8|RUNNING|Dec 10 2008 12:08AM||Dec 10 2008 12:08AM
101|144|8|RUNNING|Dec 11 2008 12:09AM||Dec 11 2008 12:09AM
101|145|8|RUNNING|Dec 12 2008 12:02AM||Dec 12 2008 12:02AM
101|146|8|RUNNING|Dec 13 2008 12:01AM||Dec 13 2008 12:01AM
101|147|8|RUNNING|Dec 14 2008 12:01AM||Dec 14 2008 12:01AM
101|148|8|RUNNING|Dec 15 2008 12:01AM||Dec 15 2008 12:01AM
101|149|8|RUNNING|Dec 16 2008 12:01AM||Dec 16 2008 12:01AM
101|150|8|RUNNING|Dec 17 2008 12:01AM||Dec 17 2008 12:01AM
101|151|8|RUNNING|Dec 18 2008 12:01AM||Dec 18 2008 12:01AM
101|152|8|RUNNING|Dec 19 2008 12:01AM||Dec 19 2008 12:01AM
101|153|8|RUNNING|Dec 20 2008 12:01AM||Dec 20 2008 12:01AM
101|154|8|RUNNING|Dec 21 2008 12:01AM||Dec 21 2008 12:01AM
101|155|8|RUNNING|Dec 22 2008 12:01AM||Dec 22 2008 12:01AM
101|156|8|RUNNING|Dec 23 2008 12:01AM||Dec 23 2008 12:01AM
101|157|8|RUNNING|Dec 24 2008 12:01AM||Dec 24 2008 12:01AM
101|158|8|RUNNING|Dec 25 2008 12:04AM||Dec 25 2008 12:04AM
101|159|8|RUNNING|Dec 26 2008 12:01AM||Dec 26 2008 12:01AM
101|160|8|RUNNING|Dec 27 2008 12:01AM||Dec 27 2008 12:01AM
101|161|8|RUNNING|Dec 28 2008 12:01AM||Dec 28 2008 12:01AM
101|162|8|RUNNING|Dec 29 2008 12:01AM||Dec 29 2008 12:01AM
101|163|8|RUNNING|Dec 30 2008 12:01AM||Dec 30 2008 12:01AM
101|164|8|RUNNING|Dec 31 2008 12:01AM||Dec 31 2008 12:01AM
101|165|8|RUNNING|Jan  1 2009 12:28AM||Jan  1 2009 12:28AM
101|166|8|RUNNING|Jan  2 2009 12:01AM||Jan  2 2009 12:01AM
101|167|8|RUNNING|Jan  3 2009 12:02AM||Jan  3 2009 12:02AM
101|168|8|RUNNING|Jan  4 2009 12:01AM||Jan  4 2009 12:01AM
101|169|8|RUNNING|Jan  5 2009 12:02AM||Jan  5 2009 12:02AM
101|170|8|RUNNING|Jan  6 2009 12:01AM||Jan  6 2009 12:01AM
101|171|8|RUNNING|Jan  7 2009 12:02AM||Jan  7 2009 12:02AM
101|172|8|RUNNING|Jan  8 2009 12:01AM||Jan  8 2009 12:01AM
101|173|8|RUNNING|Jan  9 2009 12:01AM||Jan  9 2009 12:01AM
101|174|8|RUNNING|Jan 10 2009 12:01AM||Jan 10 2009 12:01AM
101|175|8|RUNNING|Jan 11 2009  9:38AM||Jan 11 2009  9:38AM
101|176|8|RUNNING|Jan 12 2009 12:01AM||Jan 12 2009 12:01AM
101|177|8|RUNNING|Jan 13 2009 12:01AM||Jan 13 2009 12:01AM
101|178|8|RUNNING|Jan 14 2009 12:01AM||Jan 14 2009 12:01AM
101|179|8|RUNNING|Jan 15 2009 12:01AM||Jan 15 2009 12:01AM
101|180|8|RUNNING|Jan 16 2009 12:01AM||Jan 16 2009 12:01AM
101|181|8|RUNNING|Jan 17 2009 12:01AM||Jan 17 2009 12:01AM
101|182|8|RUNNING|Jan 18 2009 12:01AM||Jan 18 2009 12:01AM
101|183|8|RUNNING|Jan 19 2009 12:01AM||Jan 19 2009 12:01AM
101|184|8|RUNNING|Jan 20 2009 12:01AM||Jan 20 2009 12:01AM
101|185|8|RUNNING|Jan 21 2009 12:01AM||Jan 21 2009 12:01AM
101|186|8|RUNNING|Jan 22 2009 12:02AM||Jan 22 2009 12:02AM
101|187|8|RUNNING|Jan 23 2009 12:01AM||Jan 23 2009 12:01AM
101|188|8|RUNNING|Jan 24 2009 12:01AM||Jan 24 2009 12:01AM
101|189|8|RUNNING|Jan 25 2009 12:01AM||Jan 25 2009 12:01AM
101|190|8|RUNNING|Jan 26 2009 12:01AM||Jan 26 2009 12:01AM
101|191|8|RUNNING|Jan 27 2009 12:01AM||Jan 27 2009 12:01AM
101|192|8|RUNNING|Jan 28 2009 12:01AM||Jan 28 2009 12:01AM
101|193|8|RUNNING|Jan 29 2009 12:01AM||Jan 29 2009 12:01AM
101|194|8|RUNNING|Jan 30 2009 12:01AM||Jan 30 2009 12:01AM
101|195|8|RUNNING|Jan 31 2009 12:01AM||Jan 31 2009 12:01AM
101|196|8|RUNNING|Feb  1 2009 12:03AM||Feb  1 2009 12:03AM
101|197|8|RUNNING|Feb  2 2009 12:08AM||Feb  2 2009 12:08AM
101|198|8|RUNNING|Feb  3 2009 12:01AM||Feb  3 2009 12:01AM
101|199|8|RUNNING|Feb  4 2009 12:02AM||Feb  4 2009 12:02AM
101|200|8|RUNNING|Feb  5 2009 12:02AM||Feb  5 2009 12:02AM
101|201|8|RUNNING|Feb  6 2009 12:02AM||Feb  6 2009 12:02AM
101|202|8|RUNNING|Feb  7 2009 12:01AM||Feb  7 2009 12:01AM
101|203|8|RUNNING|Feb  8 2009 12:06AM||Feb  8 2009 12:06AM
101|204|8|RUNNING|Feb  9 2009 12:08AM||Feb  9 2009 12:08AM
101|205|8|RUNNING|Feb 10 2009 12:02AM||Feb 10 2009 12:02AM
101|206|8|RUNNING|Feb 11 2009 12:12AM||Feb 11 2009 12:12AM
101|207|8|RUNNING|Feb 12 2009 12:01AM||Feb 12 2009 12:01AM
101|208|8|RUNNING|Feb 13 2009 12:01AM||Feb 13 2009 12:01AM
101|209|8|RUNNING|Feb 14 2009 12:08AM||Feb 14 2009 12:08AM
101|210|8|RUNNING|Feb 15 2009 12:01AM||Feb 15 2009 12:01AM
101|211|8|RUNNING|Feb 16 2009 12:01AM||Feb 16 2009 12:01AM
101|212|8|RUNNING|Feb 17 2009 12:01AM||Feb 17 2009 12:01AM
101|213|8|RUNNING|Feb 18 2009 12:01AM||Feb 18 2009 12:01AM
101|214|8|RUNNING|Feb 19 2009 12:01AM||Feb 19 2009 12:01AM
101|215|8|RUNNING|Feb 20 2009 12:01AM||Feb 20 2009 12:01AM
101|216|8|RUNNING|Feb 21 2009 12:01AM||Feb 21 2009 12:01AM
101|217|8|RUNNING|Feb 22 2009 12:01AM||Feb 22 2009 12:01AM
101|218|8|RUNNING|Feb 23 2009 12:01AM||Feb 23 2009 12:01AM
101|219|8|RUNNING|Feb 24 2009 12:07AM||Feb 24 2009 12:07AM
101|220|8|RUNNING|Feb 25 2009 12:08AM||Feb 25 2009 12:08AM
101|221|8|RUNNING|Feb 26 2009 12:23AM||Feb 26 2009 12:23AM
101|222|8|RUNNING|Feb 27 2009 12:08AM||Feb 27 2009 12:08AM
101|223|8|RUNNING|Feb 28 2009 12:03AM||Feb 28 2009 12:03AM
101|224|8|RUNNING|Mar  1 2009 12:05AM||Mar  1 2009 12:05AM
101|225|8|RUNNING|Mar  2 2009 12:03AM||Mar  2 2009 12:03AM
101|226|8|RUNNING|Mar  3 2009 12:06AM||Mar  3 2009 12:06AM
101|227|8|RUNNING|Mar  4 2009 12:07AM||Mar  4 2009 12:07AM
101|228|8|RUNNING|Mar  5 2009 12:06AM||Mar  5 2009 12:06AM
101|229|8|RUNNING|Mar  6 2009 12:05AM||Mar  6 2009 12:05AM
101|230|8|RUNNING|Mar  7 2009 12:04AM||Mar  7 2009 12:04AM
101|231|8|RUNNING|Mar  8 2009 12:02AM||Mar  8 2009 12:02AM
101|232|8|RUNNING|Mar  8 2009 11:01PM||Mar  8 2009 11:01PM
101|233|8|RUNNING|Mar  9 2009 11:05PM||Mar  9 2009 11:05PM
101|234|8|RUNNING|Mar 10 2009 11:05PM||Mar 10 2009 11:05PM
101|235|8|RUNNING|Mar 11 2009 11:05PM||Mar 11 2009 11:05PM
101|236|8|RUNNING|Mar 12 2009 11:08PM||Mar 12 2009 11:08PM
101|237|8|RUNNING|Mar 13 2009 11:05PM||Mar 13 2009 11:05PM
101|238|8|RUNNING|Mar 14 2009 11:03PM||Mar 14 2009 11:03PM
101|239|8|RUNNING|Mar 15 2009 11:04PM||Mar 15 2009 11:04PM
101|240|8|RUNNING|Mar 16 2009 11:07PM||Mar 16 2009 11:07PM
101|241|8|RUNNING|Mar 17 2009 11:05PM||Mar 17 2009 11:05PM
101|242|8|RUNNING|Mar 18 2009 11:05PM||Mar 18 2009 11:05PM
101|243|8|RUNNING|Mar 19 2009 11:05PM||Mar 19 2009 11:05PM
101|244|8|RUNNING|Mar 20 2009 11:06PM||Mar 20 2009 11:06PM
101|245|8|RUNNING|Mar 21 2009 11:05PM||Mar 21 2009 11:05PM
101|246|8|RUNNING|Mar 22 2009 11:03PM||Mar 22 2009 11:03PM
101|247|8|RUNNING|Mar 23 2009 11:05PM||Mar 23 2009 11:05PM
101|248|8|RUNNING|Mar 24 2009 11:06PM||Mar 24 2009 11:06PM
101|249|8|RUNNING|Mar 25 2009 11:06PM||Mar 25 2009 11:06PM
101|250|8|RUNNING|Mar 26 2009 11:08PM||Mar 26 2009 11:08PM
101|251|8|RUNNING|Mar 27 2009 11:07PM||Mar 27 2009 11:07PM
101|252|8|RUNNING|Mar 28 2009 11:04PM||Mar 28 2009 11:04PM
101|253|8|RUNNING|Mar 29 2009 11:03PM||Mar 29 2009 11:03PM
101|254|8|RUNNING|Mar 30 2009 11:00PM||Mar 30 2009 11:00PM
101|255|8|RUNNING|Mar 31 2009 11:04PM||Mar 31 2009 11:04PM
101|256|8|RUNNING|Apr  1 2009 11:05PM||Apr  1 2009 11:05PM
101|257|8|RUNNING|Apr  2 2009 11:04PM||Apr  2 2009 11:04PM
101|258|8|RUNNING|Apr  3 2009 11:04PM||Apr  3 2009 11:04PM
101|259|8|RUNNING|Apr  4 2009 11:05PM||Apr  4 2009 11:05PM
101|260|8|RUNNING|Apr  5 2009 11:01PM||Apr  5 2009 11:01PM
101|261|8|RUNNING|Apr  6 2009 11:04PM||Apr  6 2009 11:04PM
101|262|8|RUNNING|Apr  7 2009 11:03PM||Apr  7 2009 11:03PM
101|263|8|RUNNING|Apr  8 2009 11:05PM||Apr  8 2009 11:05PM
101|264|8|RUNNING|Apr  9 2009 11:05PM||Apr  9 2009 11:05PM
101|265|8|RUNNING|Apr 10 2009 11:04PM||Apr 10 2009 11:04PM
101|266|8|RUNNING|Apr 11 2009 11:06PM||Apr 11 2009 11:06PM
101|267|8|RUNNING|Apr 12 2009 11:04PM||Apr 12 2009 11:04PM
101|268|8|RUNNING|Apr 13 2009 11:09PM||Apr 13 2009 11:09PM
101|269|8|RUNNING|Apr 14 2009 11:09PM||Apr 14 2009 11:09PM
101|270|8|RUNNING|Apr 15 2009 11:08PM||Apr 15 2009 11:08PM
101|271|8|RUNNING|Apr 16 2009 11:08PM||Apr 16 2009 11:08PM
101|272|8|RUNNING|Apr 17 2009 11:09PM||Apr 17 2009 11:09PM
101|273|8|RUNNING|Apr 18 2009 11:09PM||Apr 18 2009 11:09PM
101|274|8|RUNNING|Apr 19 2009 11:01PM||Apr 19 2009 11:01PM
101|275|8|RUNNING|Apr 20 2009 11:05PM||Apr 20 2009 11:05PM
101|276|8|RUNNING|Apr 21 2009 11:07PM||Apr 21 2009 11:07PM
101|277|8|RUNNING|Apr 22 2009 11:08PM||Apr 22 2009 11:08PM
101|278|18|SUCCESS|Apr 23 2009  6:02AM||Apr 23 2009  6:02AM
101|279|8|RUNNING|Apr 23 2009 11:19PM||Apr 23 2009 11:19PM
101|280|8|RUNNING|Apr 24 2009 11:07PM||Apr 24 2009 11:07PM
101|281|8|RUNNING|Apr 25 2009 11:09PM||Apr 25 2009 11:09PM
101|282|8|RUNNING|Apr 26 2009 11:01PM||Apr 26 2009 11:02PM
101|283|8|RUNNING|Apr 27 2009 11:01PM||Apr 27 2009 11:01PM
101|284|8|RUNNING|Apr 28 2009 11:17PM||Apr 28 2009 11:17PM
101|285|8|RUNNING|Apr 29 2009 11:08PM||Apr 29 2009 11:08PM
101|286|18|SUCCESS|Apr 30 2009  6:11AM||Apr 30 2009  6:12AM
101|287|8|RUNNING|Apr 30 2009 11:01PM||Apr 30 2009 11:01PM
101|288|8|RUNNING|May  1 2009 11:01PM||May  1 2009 11:01PM
101|289|8|RUNNING|May  2 2009 11:01PM||May  2 2009 11:01PM
101|290|8|RUNNING|May  3 2009 11:08PM||May  3 2009 11:08PM
101|291|8|RUNNING|May  4 2009 11:01PM||May  4 2009 11:01PM
101|292|8|RUNNING|May  5 2009 11:01PM||May  5 2009 11:01PM
101|293|8|RUNNING|May  6 2009 11:07PM||May  6 2009 11:07PM
101|294|18|SUCCESS|May  7 2009  6:01AM||May  7 2009  6:01AM
101|295|18|SUCCESS|May  7 2009  8:14PM||May  7 2009  8:14PM
101|296|8|RUNNING|May  7 2009 11:12PM||May  7 2009 11:12PM
101|297|8|RUNNING|May  8 2009 11:11PM||May  8 2009 11:11PM
101|298|8|RUNNING|May  9 2009 11:09PM||May  9 2009 11:09PM
101|299|8|RUNNING|May 10 2009 11:04PM||May 10 2009 11:04PM
101|300|8|RUNNING|May 11 2009 11:01PM||May 11 2009 11:01PM
101|301|8|RUNNING|May 12 2009 11:11PM||May 12 2009 11:11PM
101|302|8|RUNNING|May 13 2009 11:02PM||May 13 2009 11:02PM
101|303|18|SUCCESS|May 14 2009  6:02AM||May 14 2009  6:02AM
101|304|8|RUNNING|May 14 2009 11:05PM||May 14 2009 11:05PM
101|305|8|RUNNING|May 15 2009 11:02PM||May 15 2009 11:02PM
101|306|8|RUNNING|May 16 2009 11:01PM||May 16 2009 11:01PM
101|307|8|RUNNING|May 17 2009 11:01PM||May 17 2009 11:01PM
101|308|8|RUNNING|May 18 2009 11:01PM||May 18 2009 11:01PM
101|309|8|RUNNING|May 19 2009 11:07PM||May 19 2009 11:07PM
101|310|8|RUNNING|May 20 2009 11:10PM||May 20 2009 11:10PM
101|311|18|SUCCESS|May 21 2009  6:02AM||May 21 2009  6:02AM
101|312|8|RUNNING|May 21 2009 11:01PM||May 21 2009 11:01PM
101|313|8|RUNNING|May 22 2009 11:09PM||May 22 2009 11:09PM
101|314|8|RUNNING|May 23 2009 11:09PM||May 23 2009 11:09PM
101|315|8|RUNNING|May 24 2009 11:04PM||May 24 2009 11:04PM
101|316|8|RUNNING|May 25 2009 11:06PM||May 25 2009 11:06PM
101|317|8|RUNNING|May 26 2009 11:12PM||May 26 2009 11:12PM
101|318|8|RUNNING|May 27 2009 11:04PM||May 27 2009 11:04PM
101|319|18|SUCCESS|May 28 2009  6:01AM||May 28 2009  6:01AM
101|320|8|RUNNING|May 28 2009 11:08PM||May 28 2009 11:08PM
101|321|8|RUNNING|May 29 2009 11:15PM||May 29 2009 11:15PM
101|322|8|RUNNING|May 30 2009 11:06PM||May 30 2009 11:06PM
101|323|8|RUNNING|May 31 2009 11:06PM||May 31 2009 11:06PM
101|324|8|RUNNING|Jun  1 2009 11:06PM||Jun  1 2009 11:06PM
101|325|8|RUNNING|Jun  2 2009 11:08PM||Jun  2 2009 11:08PM
101|326|8|RUNNING|Jun  3 2009 11:14PM||Jun  3 2009 11:14PM
101|327|18|SUCCESS|Jun  4 2009  6:01AM||Jun  4 2009  6:01AM
101|328|8|RUNNING|Jun  4 2009 11:06PM||Jun  4 2009 11:06PM
101|329|8|RUNNING|Jun  5 2009 11:06PM||Jun  5 2009 11:06PM
101|330|8|RUNNING|Jun  6 2009 11:05PM||Jun  6 2009 11:05PM
101|331|8|RUNNING|Jun  7 2009 11:15PM||Jun  7 2009 11:15PM
101|332|8|RUNNING|Jun  8 2009 11:07PM||Jun  8 2009 11:07PM
101|333|8|RUNNING|Jun  9 2009 11:12PM||Jun  9 2009 11:12PM
101|334|8|RUNNING|Jun 10 2009 11:08PM||Jun 10 2009 11:08PM
101|335|18|SUCCESS|Jun 11 2009  6:00AM||Jun 11 2009  6:01AM
101|336|8|RUNNING|Jun 11 2009 11:11PM||Jun 11 2009 11:11PM
