101|59|17677|Sep 10 2010 12:00AM|Dec 31 9999 12:00AM|302.8|Y||Oct 20 2010  5:55PM
101|60|17679|Aug  5 2010 12:00AM|Sep  9 2010 12:00AM|325.67|Y||Sep  1 2011  1:46PM
101|61|17679|Sep 10 2010 12:00AM|Dec 31 9999 12:00AM|314|Y||Oct 20 2010  5:55PM
101|62|17675|Sep 10 2010 12:00AM|Oct 10 2010 12:00AM|286.17|Y||Sep  1 2011  1:46PM
101|63|17675|Oct 11 2010 12:00AM|Dec 31 9999 12:00AM|283.33|Y||Nov  2 2010  4:40PM
101|64|17677|Sep 10 2010 12:00AM|Oct 10 2010 12:00AM|302.8|Y||Sep  1 2011  1:46PM
101|65|17677|Oct 11 2010 12:00AM|Dec 31 9999 12:00AM|299.8|Y||Nov  2 2010  4:40PM
101|66|17679|Sep 10 2010 12:00AM|Oct 10 2010 12:00AM|314|Y||Sep  1 2011  1:46PM
101|67|17679|Oct 11 2010 12:00AM|Dec 31 9999 12:00AM|300.33|Y||Nov  2 2010  4:41PM
101|68|17675|Oct 11 2010 12:00AM|Nov  1 2010 12:00AM|283.33|Y||Sep  1 2011  1:46PM
101|69|17675|Nov  2 2010 12:00AM|Dec 31 9999 12:00AM|283.17|Y||Dec  6 2010  1:28AM
101|70|17677|Oct 11 2010 12:00AM|Nov  1 2010 12:00AM|299.8|Y||Sep  1 2011  1:46PM
101|71|17677|Nov  2 2010 12:00AM|Dec 31 9999 12:00AM|300|Y||Dec  6 2010  1:28AM
101|72|17679|Oct 11 2010 12:00AM|Nov  1 2010 12:00AM|300.33|Y||Sep  1 2011  1:46PM
101|73|17679|Nov  2 2010 12:00AM|Dec 31 9999 12:00AM|312.67|Y||Dec  6 2010  1:29AM
101|74|17675|Nov  2 2010 12:00AM|Dec  5 2010 12:00AM|283.17|Y||Sep  1 2011  1:46PM
101|75|17675|Dec  6 2010 12:00AM|Dec 31 9999 12:00AM|286|Y||Jan  3 2011  7:57PM
101|76|17677|Nov  2 2010 12:00AM|Dec  5 2010 12:00AM|300|Y||Sep  1 2011  1:46PM
101|77|17677|Dec  6 2010 12:00AM|Dec 31 9999 12:00AM|303.6|Y||Jan  3 2011  7:58PM
101|78|17679|Nov  2 2010 12:00AM|Dec  5 2010 12:00AM|312.67|Y||Sep  1 2011  1:46PM
101|79|17679|Dec  6 2010 12:00AM|Dec 31 9999 12:00AM|310.33|Y||Jan  3 2011  7:58PM
101|80|2000|Mar 25 2010 12:00AM|Dec 31 2010 12:00AM|0.5|Y||Dec 20 2011  1:40PM
101|81|2000|Jan  1 2011 12:00AM|Dec 31 9999 12:00AM|0.51|Y||Dec 20 2011  1:40PM
101|82|17686|Jan  1 2011 12:00AM|Dec 31 9999 12:00AM|2.4|N||Dec 27 2010  9:22PM
101|83|17687|Jan  1 2011 12:00AM|Dec 31 9999 12:00AM|3|N||Dec 27 2010  9:23PM
101|84|17689|Jan  1 2011 12:00AM|Dec 31 9999 12:00AM|8|N||Dec 27 2010  9:23PM
101|85|17675|Dec  6 2010 12:00AM|Jan  2 2011 12:00AM|286|Y||Sep  1 2011  1:46PM
101|86|17675|Jan  3 2011 12:00AM|Dec 31 9999 12:00AM|294.33|Y||Feb  7 2011 12:48AM
101|87|17677|Dec  6 2010 12:00AM|Jan  2 2011 12:00AM|303.6|Y||Sep  1 2011  1:46PM
101|88|17677|Jan  3 2011 12:00AM|Dec 31 9999 12:00AM|313|Y||Feb  7 2011 12:48AM
101|89|17679|Dec  6 2010 12:00AM|Jan  2 2011 12:00AM|310.33|Y||Sep  1 2011  1:46PM
101|90|17679|Jan  3 2011 12:00AM|Dec 31 9999 12:00AM|322.33|Y||Feb  7 2011 12:49AM
101|91|17675|Jan  3 2011 12:00AM|Feb  6 2011 12:00AM|294.33|Y||Sep  1 2011  1:46PM
101|92|17675|Feb  7 2011 12:00AM|Dec 31 9999 12:00AM|304.17|Y||Mar  2 2011  1:51PM
101|93|17677|Jan  3 2011 12:00AM|Feb  6 2011 12:00AM|313|Y||Sep  1 2011  1:46PM
101|94|17677|Feb  7 2011 12:00AM|Dec 31 9999 12:00AM|324.4|Y||Mar  2 2011  1:51PM
101|95|17679|Jan  3 2011 12:00AM|Feb  6 2011 12:00AM|322.33|Y||Sep  1 2011  1:46PM
101|96|17679|Feb  7 2011 12:00AM|Dec 31 9999 12:00AM|356|Y||Mar  2 2011  1:51PM
101|97|17675|Feb  7 2011 12:00AM|Mar  1 2011 12:00AM|304.17|Y||Sep  1 2011  1:46PM
101|98|17675|Mar  2 2011 12:00AM|Jun 13 2011 12:00AM|307.67|Y||Sep  1 2011  1:46PM
101|99|17677|Feb  7 2011 12:00AM|Mar  1 2011 12:00AM|324.4|Y||Sep  1 2011  1:46PM
101|100|17677|Mar  2 2011 12:00AM|Jun 13 2011 12:00AM|329.4|Y||Sep  1 2011  1:46PM
101|101|17679|Feb  7 2011 12:00AM|Mar  1 2011 12:00AM|356|Y||Sep  1 2011  1:46PM
101|102|17679|Mar  2 2011 12:00AM|Jun 13 2011 12:00AM|356.33|Y||Sep  1 2011  1:46PM
101|103|17675|Jun 14 2011 12:00AM|Jul 13 2011 12:00AM|323|Y||Sep  1 2011  1:46PM
101|104|17677|Jun 14 2011 12:00AM|Jul 13 2011 12:00AM|354.6|Y||Sep  1 2011  1:46PM
101|105|17679|Jun 14 2011 12:00AM|Jul 13 2011 12:00AM|356|Y||Sep  1 2011  1:46PM
101|106|17675|Jul 14 2011 12:00AM|Dec 31 9999 12:00AM|319.17|Y||Sep  1 2011  1:46PM
