101|1333|ENTRYINFO|2029|N|N||May 26 2009  8:17PM
101|1343|RPTINFO|15263|N|N||Jun  3 2009  6:50PM
101|1344|ENTRYINFO|15263|N|N||Jun  3 2009  6:50PM
101|1353|RPTINFO|9393|N|N||Jun 11 2009  3:34PM
101|1363|TRAVELREQINFO|11684|N|N||Jun 19 2009  3:17PM
101|1373|TRAVELREQINFO|2|N|N||Jun 22 2009  9:07PM
101|1383|RPTINFO|15238|N|N||Jun 30 2009  4:07PM
101|1393|RPTINFO|9115|N|N||Jul 15 2009  1:43PM
101|1394|RPTINFO|15248|N|N||Aug  6 2009  1:02AM
101|1395|ENTRYINFO|15248|N|N||Aug  6 2009  1:12AM
101|1404|RPTINFO|2031|N|N||Aug 26 2009  7:02PM
101|1414|RPTINFO|15644|N|N||Sep  2 2009  2:56PM
101|1415|RPTINFO|9678|N|N||Sep  9 2009  4:17PM
101|1416|RPTINFO|11578|N|N||Sep 10 2009  2:03PM
101|1417|RPTINFO|9219|N|N||Sep 16 2009  1:20PM
101|1418|RPTINFO|11580|N|N||Sep 17 2009  1:37AM
101|1419|RPTINFO|15252|N|N||Sep 19 2009 11:49AM
101|1420|ENTRYINFO|15252|N|N||Sep 19 2009 11:51AM
101|1429|RPTINFO|15255|N|N||Sep 30 2009  2:52AM
101|1430|ENTRYINFO|15255|N|N||Sep 30 2009  6:23AM
101|1439|RPTINFO|11524|N|N||Oct 13 2009  7:47AM
101|1440|RPTINFO|15268|N|N||Oct 14 2009  1:30PM
101|1450|RPTINFO|11334|N|N||Oct 30 2009  7:34AM
101|1451|RPTINFO|15264|N|N||Nov 13 2009  2:15AM
101|1452|ENTRYINFO|15264|N|N||Nov 13 2009  2:16AM
101|1461|RPTINFO|2032|N|N||Nov 24 2009  2:37PM
101|1471|ENTRYINFO|11578|N|N||Dec  2 2009  1:29AM
101|1472|ENTRYINFO|2026|N|N||Dec  2 2009  2:58PM
101|1482|RPTINFO|81937|N|N||Dec  8 2009  3:00PM
101|1483|RPTINFO|6697|N|N||Dec 15 2009  9:35AM
101|1484|RPTINFO|5487|N|N||Dec 23 2009  2:48AM
101|1485|RPTINFO|5406|N|N||Jan  5 2010 12:25PM
101|1486|RPTINFO|15239|N|N||Jan 18 2010  3:40PM
101|1487|RPTINFO|2035|N|N||Feb  4 2010  5:40PM
101|1488|CARINFO||N|Y||Feb 20 2010  6:19AM
101|1490|CARINFO||N|N||Feb 20 2010  6:19AM
101|1491|CARINFO||N|N||Feb 20 2010  6:19AM
101|1493|CARINFO||N|N||Feb 20 2010  6:19AM
101|1494|RPTINFO|35282|N|N||Mar 22 2010 12:59PM
101|1504|RPTINFO|11275|N|N||Mar 26 2010  2:14AM
101|1505|RPTINFO|11446|N|N||Mar 26 2010  2:20AM
101|1506|ENTRYINFO|35282|N|N||Apr 20 2010  6:23PM
101|1516|ENTRYINFO|11275|N|N||May  6 2010  6:37AM
101|1517|RPTINFO|9315|N|N||May  7 2010  7:59PM
101|1518|RPTINFO|7609|N|N||May 12 2010  1:59AM
101|1519|RPTINFO|7732|N|N||May 14 2010  2:15AM
101|1520|RPTINFO|23990|N|N||May 18 2010  1:55AM
101|1521|RPTINFO|136887|N|N||May 18 2010  9:36AM
101|1522|RPTINFO|3984|N|N||May 25 2010 11:52PM
101|1523|RPTINFO|3827|N|N||May 26 2010 12:41AM
101|1524|RPTINFO|2025|N|N||Jun 17 2010  5:56PM
101|1525|RPTINFO|11662|N|N||Jul 26 2010  9:50AM
101|1526|RPTINFO|15250|N|N||Aug  2 2010  5:17PM
101|1527|RPTINFO|15241|N|N||Aug 13 2010  1:57AM
101|1528|REQINFO||N|Y||Aug 21 2010  5:36AM
101|1529|REQ_SEG_AIRFR||N|Y||Aug 21 2010  5:36AM
101|1530|REQ_SEG_CARRT||N|Y||Aug 21 2010  5:36AM
101|1531|REQ_SEG_HOTEL||N|Y||Aug 21 2010  5:36AM
101|1532|REQ_SEG_LIMOF||N|Y||Aug 21 2010  5:36AM
101|1533|REQ_SEG_RAILF||N|Y||Aug 21 2010  5:36AM
101|1534|REQ_SEG_TAXIF||N|Y||Aug 21 2010  5:36AM
101|1535|REQ_SEG_MISC||N|Y||Aug 21 2010  5:36AM
101|1536|REQ_SEG_PARKG||N|Y||Aug 21 2010  5:36AM
101|1537|RPTINFO|3952|N|N||Aug 25 2010  2:27AM
101|1538|RPTINFO|3117|N|N||Sep 14 2010  2:02AM
101|1539|RPTINFO|11245|N|N||Sep 14 2010  9:12AM
101|1540|RPTINFO|11144|N|N||Sep 20 2010  7:54AM
101|1541|RPTINFO|11500|N|N||Sep 21 2010  6:01AM
101|1542|RPTINFO|23985|N|N||Oct  4 2010  8:33AM
101|1543|RPTINFO|5143|N|N||Oct  4 2010  9:12AM
101|1544|RPTINFO|198487|N|N||Oct  7 2010  2:49AM
101|1545|RPTINFO|208474|N|N||Oct  8 2010  8:16AM
101|1546|RPTINFO|11260|N|N||Oct 21 2010  5:52AM
101|1547|RPTINFO|231787|N|N||Nov  4 2010  2:50PM
101|1548|RPTINFO|35276|N|N||Nov 15 2010  9:56AM
101|1549|RPTINFO|15251|N|N||Dec  8 2010  2:18PM
101|1550|RPTINFO|15262|N|N||Dec 13 2010  4:56PM
101|1551|RPTINFO|35263|N|N||Dec 17 2010  3:28PM
101|1552|REQ_ALLOCINFO||N|Y||Dec 18 2010  2:13AM
101|1553|REQXCTINFO||N|Y||Dec 18 2010  2:13AM
101|1554|RPTINFO|11068|N|N||Dec 20 2010  4:03AM
101|1555|RPTINFO|35270|N|N||Dec 23 2010  2:39PM
