101|1|2014|fr|N|Skip Manager Approval||Jun  4 2008  7:04PM
101|2|1004|fr|N|Skip Vendor Approval if Vendor Is Approved||Jun  4 2008  7:04PM
101|3|2341|en|Y|Skip Step||Jul 10 2008 11:00PM
