101|1|German TA 2014|1|N|FIXED||GOVT|N|Y||N|N|N|N|N|Y||May 27 2015  3:54PM
101|2|Swedish TA3|2|N|FIXED||BOTH|N|Y||N|N|N|Y|N|Y||May 27 2015  4:02PM
101|3|Swedish TA|3|N|FIXED||GOVT|N|Y||N|N|N|Y|N|Y||Jun  4 2015  8:01PM
