101|2331|N|Y|REPORT_SUBMIT|EXP|CUSTOM|||||Jun 29 2015 12:49AM
101|2351|N|N|REPORT_SUBMIT|EXP|CUSTOM|||||Jul 19 2008  6:23AM
101|2352|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||Mar 31 2017  9:25AM
101|2372|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||Jul  2 2009  8:27PM
101|2382|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||Dec 12 2014  5:16PM
101|2413|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||Oct  9 2009  1:42PM
101|2455|Y|N|REQ_ENTRY_SAVE|REQ|CUSTOM|||||Mar 19 2011  1:05AM
101|2458|N|N|ENTRY_SAVE|EXP|CUSTOM|||||Jun 18 2011  1:30AM
101|2459|N|N|REQ_ENTRY_SAVE|REQ|CUSTOM|||||Jun 18 2011  1:30AM
101|2460|Y|Y|REPORT_SUBMIT|EXP|CUSTOM|||||Jul 23 2011  1:22AM
101|2468|Y|N|REQ_HEADER_SUBMIT|REQ|CUSTOM|||||Apr 21 2012  3:25AM
101|2484|N|N|REQ_HEADER_SUBMIT|REQ|CUSTOM|||||Nov 17 2012  4:26AM
101|2485|N|N|REQ_HEADER_SUBMIT|REQ|CUSTOM|||||Nov 17 2012  4:26AM
101|2488|Y|Y|ATN_SUBMIT|EXP|CUSTOM|||||Dec 15 2012  3:55AM
101|2489|N|N|REQ_HEADER_SAVE|REQ|CUSTOM|||||Dec 15 2012  3:55AM
101|2504|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||Oct  9 2014  8:06PM
101|2505|N|Y|ENTRY_SAVE|EXP|CUSTOM|||||Jun 25 2014  6:21PM
101|2508|Y|N|REQ_ENTRY_SUBMIT|REQ|CUSTOM|||||Nov 15 2014  3:46AM
101|2826|Y|Y|ENTRY_SAVE|EXP|CUSTOM|||||Jul 29 2015  3:00PM
