101|2000|2002|0||Jun 21 2005  3:55PM
101|2001|2002|1||Jun 21 2005  3:55PM
101|2002|2002|2||Jun 21 2005  3:55PM
101|2003|2003|0||Sep 29 2006  5:43PM
101|2004|2003|1||Sep 29 2006  5:43PM
101|2005|2003|2||Sep 29 2006  5:43PM
101|2006|2003|3||Sep 29 2006  5:43PM
101|2007|2003|4||Sep 29 2006  5:43PM
101|2008|2003|5||Sep 29 2006  5:43PM
101|2013|2014|0||Jan 18 2008  4:53PM
101|2014|2014|1||Jan 18 2008  4:53PM
101|2015|2014|2||Jan 18 2008  4:53PM
101|2016|2019|0||Dec 18 2014  7:18PM
