101|1107|8|N|1412|2462|2472|||||||||Nov 19 2011  2:58AM
101|1108|8|N|2393|3496|3482|||||||||Nov 19 2011  2:58AM
101|1109|8|N|2393|3496|3678|||||||||Nov 19 2011  2:58AM
101|1110|8|N|2394|3513|3524|||||||||Nov 19 2011  2:58AM
101|1111|8|N|2394|3513|3514|||||||||Nov 19 2011  2:58AM
101|1112|8|N|2201|3342|3355|||||||||Nov 19 2011  2:58AM
101|1113|8|N|1412|2491|2490|||||||||Nov 19 2011  2:58AM
101|1114|8|N|1412|2491|2489|||||||||Nov 19 2011  2:58AM
101|1115|8|N|2394|3513|3574|||||||||Nov 19 2011  2:58AM
101|1116|8|N|2394|3513|3588|||||||||Nov 19 2011  2:58AM
101|1117|8|N|2394|3513|3541|||||||||Nov 19 2011  2:58AM
101|1118|8|N|2394|3513|3546|||||||||Nov 19 2011  2:58AM
101|1119|8|N|2394|3513|3547|||||||||Nov 19 2011  2:58AM
101|1120|8|N|2394|3513|3531|||||||||Nov 19 2011  2:58AM
101|1121|8|N|2394|3513|3582|||||||||Nov 19 2011  2:58AM
101|1122|8|N|2394|3513|3539|||||||||Nov 19 2011  2:58AM
101|1123|8|N|2394|3513|3504|||||||||Nov 19 2011  2:58AM
101|1124|8|N|2394|3513|3551|||||||||Nov 19 2011  2:58AM
101|1125|8|N|2394|3513|3544|||||||||Nov 19 2011  2:58AM
101|1126|8|N|2394|3513|3578|||||||||Nov 19 2011  2:58AM
101|1127|8|N|2394|3513|3580|||||||||Nov 19 2011  2:58AM
101|1128|8|N|2394|3513|3505|||||||||Nov 19 2011  2:58AM
101|1129|8|N|2394|3513|3535|||||||||Nov 19 2011  2:58AM
101|1130|8|N|2394|3513|3532|||||||||Nov 19 2011  2:58AM
101|1131|8|N|2394|3513|3527|||||||||Nov 19 2011  2:58AM
101|1132|8|N|2394|3513|3503|||||||||Nov 19 2011  2:58AM
101|1133|8|N|2394|3513|3518|||||||||Nov 19 2011  2:58AM
101|1134|8|N|2394|3513|3549|||||||||Nov 19 2011  2:58AM
101|1135|8|N|2394|3513|3573|||||||||Nov 19 2011  2:58AM
101|1136|8|N|2394|3513|3534|||||||||Nov 19 2011  2:58AM
101|1137|8|N|2394|3513|3543|||||||||Nov 19 2011  2:58AM
101|1138|8|N|2394|3513|3583|||||||||Nov 19 2011  2:58AM
101|1139|8|N|2394|3513|3581|||||||||Nov 19 2011  2:58AM
101|1140|8|N|2394|3513|3530|||||||||Nov 19 2011  2:58AM
101|1141|8|N|2394|3513|3586|||||||||Nov 19 2011  2:58AM
101|1142|8|N|2394|3513|3529|||||||||Nov 19 2011  2:58AM
101|1143|8|N|2394|3513|3590|||||||||Nov 19 2011  2:58AM
101|1144|8|N|2394|3513|3511|||||||||Nov 19 2011  2:58AM
101|1145|8|N|2394|3513|3587|||||||||Nov 19 2011  2:58AM
101|1146|8|N|2394|3513|3589|||||||||Nov 19 2011  2:58AM
101|1147|8|N|2394|3513|3568|||||||||Nov 19 2011  2:58AM
101|1148|8|N|2394|3513|3556|||||||||Nov 19 2011  2:58AM
101|1149|8|N|2394|3513|3537|||||||||Nov 19 2011  2:58AM
101|1150|8|N|2394|3513|3575|||||||||Nov 19 2011  2:58AM
101|1151|8|N|2394|3513|3571|||||||||Nov 19 2011  2:58AM
101|1152|8|N|2394|3513|3554|||||||||Nov 19 2011  2:58AM
101|1153|8|N|2394|3513|3569|||||||||Nov 19 2011  2:58AM
101|1154|8|N|2394|3513|3533|||||||||Nov 19 2011  2:58AM
101|1155|8|N|2394|3513|3584|||||||||Nov 19 2011  2:58AM
101|1156|8|N|2394|3513|3552|||||||||Nov 19 2011  2:58AM
101|1157|8|N|2394|3513|3553|||||||||Nov 19 2011  2:58AM
101|1158|8|N|2394|3513|3565|||||||||Nov 19 2011  2:58AM
101|1159|8|N|2394|3513|3585|||||||||Nov 19 2011  2:58AM
101|1160|8|N|2394|3513|3540|||||||||Nov 19 2011  2:58AM
101|1161|8|N|2394|3513|3510|||||||||Nov 19 2011  2:58AM
101|1162|8|N|2394|3513|3512|||||||||Nov 19 2011  2:58AM
101|1163|8|N|2394|3513|3555|||||||||Nov 19 2011  2:58AM
101|1164|8|N|2394|3513|3572|||||||||Nov 19 2011  2:58AM
101|1165|8|N|2394|3513|3545|||||||||Nov 19 2011  2:58AM
101|1166|8|N|2394|3513|3528|||||||||Nov 19 2011  2:58AM
101|1167|8|N|2394|3513|3536|||||||||Nov 19 2011  2:58AM
101|1168|8|N|2394|3513|3566|||||||||Nov 19 2011  2:58AM
101|1169|8|N|2394|3513|3577|||||||||Nov 19 2011  2:58AM
101|1170|8|N|2394|3513|3567|||||||||Nov 19 2011  2:58AM
101|1171|8|N|2394|3513|3562|||||||||Nov 19 2011  2:58AM
101|1172|8|N|2394|3513|3558|||||||||Nov 19 2011  2:58AM
101|1173|8|N|2394|3513|3550|||||||||Nov 19 2011  2:58AM
101|1174|8|N|2394|3513|3523|||||||||Nov 19 2011  2:58AM
101|1175|8|N|2394|3513|3522|||||||||Nov 19 2011  2:58AM
101|1176|8|N|2394|3513|3570|||||||||Nov 19 2011  2:58AM
101|1177|8|N|2394|3513|3525|||||||||Nov 19 2011  2:58AM
101|1178|8|N|1577|2677|2681|||||||||Nov 19 2011  2:58AM
101|1179|8|N|2394|3513|3542|||||||||Nov 19 2011  2:58AM
101|1180|8|N|1577|2677|2682|||||||||Nov 19 2011  2:58AM
101|1181|8|N|2394|3513|3517|||||||||Nov 19 2011  2:58AM
101|1182|8|N|2394|3513|3501|||||||||Nov 19 2011  2:58AM
101|1183|8|N|2394|3513|3508|||||||||Nov 19 2011  2:58AM
101|1184|8|N|2394|3513|3521|||||||||Nov 19 2011  2:58AM
101|1185|8|N|2394|3513|3679|||||||||Nov 19 2011  2:58AM
101|1186|8|N|2394|3513|3548|||||||||Nov 19 2011  2:58AM
101|1187|8|N|1577|2677|2675|||||||||Nov 19 2011  2:58AM
101|1188|8|N|1577|2677|2676|||||||||Nov 19 2011  2:58AM
101|1189|8|N|1577|2677|2679|||||||||Nov 19 2011  2:58AM
101|1190|8|N|1577|2677|3660|||||||||Nov 19 2011  2:58AM
101|1191|8|N|2394|3513|3507|||||||||Nov 19 2011  2:58AM
101|1192|8|N|2394|3513|3593|||||||||Nov 19 2011  2:58AM
101|1193|8|N|1577|2677|2680|||||||||Nov 19 2011  2:58AM
101|1194|8|N|2394|3513|3563|||||||||Nov 19 2011  2:58AM
101|1195|8|N|2394|3513|3509|||||||||Nov 19 2011  2:58AM
101|1196|8|N|1466|2638|2585|||||||||Nov 19 2011  2:58AM
101|1197|8|N|1466|2638|2569|||||||||Nov 19 2011  2:58AM
101|1198|8|N|1466|2638|2566|||||||||Nov 19 2011  2:58AM
101|1199|8|N|1466|2638|2603|||||||||Nov 19 2011  2:58AM
101|1200|8|N|1466|2638|2574|||||||||Nov 19 2011  2:58AM
101|1201|8|N|1466|2638|2595|||||||||Nov 19 2011  2:58AM
101|1202|8|N|1466|2638|2601|||||||||Nov 19 2011  2:58AM
101|1203|8|N|1466|2638|2663|||||||||Nov 19 2011  2:58AM
101|1204|8|N|1466|2638|2609|||||||||Nov 19 2011  2:58AM
101|1205|8|N|1466|2638|2597|||||||||Nov 19 2011  2:58AM
101|1206|8|N|1466|2638|2631|||||||||Nov 19 2011  2:58AM
101|1207|8|N|1466|2638|2570|||||||||Nov 19 2011  2:58AM
101|1208|8|N|1466|2638|2594|||||||||Nov 19 2011  2:58AM
101|1209|8|N|1466|2638|2619|||||||||Nov 19 2011  2:58AM
101|1210|8|N|1466|2638|2633|||||||||Nov 19 2011  2:58AM
101|1211|8|N|1466|2638|2612|||||||||Nov 19 2011  2:58AM
101|1212|8|N|1466|2638|2596|||||||||Nov 19 2011  2:58AM
101|1213|8|N|1466|2638|2646|||||||||Nov 19 2011  2:58AM
101|1214|8|N|1466|2638|2607|||||||||Nov 19 2011  2:58AM
101|1215|8|N|1466|2638|2625|||||||||Nov 19 2011  2:58AM
101|1216|8|N|1466|2638|2622|||||||||Nov 19 2011  2:58AM
101|1217|8|N|1466|2638|2629|||||||||Nov 19 2011  2:58AM
101|1218|8|N|1466|2638|2577|||||||||Nov 19 2011  2:58AM
101|1219|8|N|1466|2638|2647|||||||||Nov 19 2011  2:58AM
101|1220|8|N|1466|2638|2576|||||||||Nov 19 2011  2:58AM
101|1221|8|N|1466|2638|2617|||||||||Nov 19 2011  2:58AM
101|1222|8|N|1466|2638|2657|||||||||Nov 19 2011  2:58AM
101|1223|8|N|1466|2638|2653|||||||||Nov 19 2011  2:58AM
101|1224|8|N|1466|2638|2614|||||||||Nov 19 2011  2:58AM
101|1225|8|N|1466|2638|2621|||||||||Nov 19 2011  2:58AM
101|1226|8|N|1466|2638|2605|||||||||Nov 19 2011  2:58AM
101|1227|8|N|1466|2638|2571|||||||||Nov 19 2011  2:58AM
101|1228|8|N|1466|2638|2593|||||||||Nov 19 2011  2:58AM
101|1229|8|N|1466|2638|2568|||||||||Nov 19 2011  2:58AM
101|1230|8|N|1466|2638|2610|||||||||Nov 19 2011  2:58AM
101|1231|8|N|1466|2638|2670|||||||||Nov 19 2011  2:58AM
101|1232|8|N|1466|2638|2565|||||||||Nov 19 2011  2:58AM
101|1233|8|N|1466|2638|2661|||||||||Nov 19 2011  2:58AM
101|1234|8|N|1466|2638|2628|||||||||Nov 19 2011  2:58AM
101|1235|8|N|1466|2638|2608|||||||||Nov 19 2011  2:58AM
101|1236|8|N|1466|2638|2636|||||||||Nov 19 2011  2:58AM
101|1237|8|N|1466|2638|2611|||||||||Nov 19 2011  2:58AM
101|1238|8|N|1466|2638|2626|||||||||Nov 19 2011  2:58AM
101|1239|8|N|1466|2638|2598|||||||||Nov 19 2011  2:58AM
101|1240|8|N|1466|2638|2643|||||||||Nov 19 2011  2:58AM
101|1241|8|N|1466|2638|2624|||||||||Nov 19 2011  2:58AM
101|1242|8|N|1466|2638|2618|||||||||Nov 19 2011  2:58AM
101|1243|8|N|1466|2638|2668|||||||||Nov 19 2011  2:58AM
101|1244|8|N|1466|2638|2630|||||||||Nov 19 2011  2:58AM
101|1245|8|N|1466|2638|2627|||||||||Nov 19 2011  2:58AM
101|1246|8|N|1466|2638|2567|||||||||Nov 19 2011  2:58AM
101|1247|8|N|1466|2638|2642|||||||||Nov 19 2011  2:58AM
101|1248|8|N|1466|2638|2651|||||||||Nov 19 2011  2:58AM
101|1249|8|N|1466|2638|2640|||||||||Nov 19 2011  2:58AM
101|1250|8|N|1466|2638|2613|||||||||Nov 19 2011  2:58AM
101|1251|8|N|1466|2638|2644|||||||||Nov 19 2011  2:58AM
101|1252|8|N|1466|2638|2645|||||||||Nov 19 2011  2:58AM
101|1253|8|N|1466|2638|2648|||||||||Nov 19 2011  2:58AM
101|1254|8|N|1466|2638|2579|||||||||Nov 19 2011  2:58AM
101|1255|8|N|1466|2638|2634|||||||||Nov 19 2011  2:58AM
101|1256|8|N|1466|2638|2616|||||||||Nov 19 2011  2:58AM
101|1257|8|N|1466|2638|2580|||||||||Nov 19 2011  2:58AM
101|1258|8|N|1466|2638|2591|||||||||Nov 19 2011  2:58AM
101|1259|8|N|1466|2638|2586|||||||||Nov 19 2011  2:58AM
101|1260|8|N|1466|2638|2604|||||||||Nov 19 2011  2:58AM
101|1261|5|N|1408|||||||||||Nov 19 2011  2:58AM
101|1262|5|N|1406|||||||||||Nov 19 2011  2:58AM
101|1263|5|N|1405|||||||||||Nov 19 2011  2:58AM
101|1415|8|N|1466|2638|2650|||||||||Nov 19 2011  2:58AM
101|1416|8|N|1466|2638|2590|||||||||Nov 19 2011  2:58AM
101|1417|8|N|1466|2638|2654|||||||||Nov 19 2011  2:58AM
101|1418|8|N|1466|2638|2656|||||||||Nov 19 2011  2:58AM
101|1419|8|N|1466|2638|2671|||||||||Nov 19 2011  2:58AM
101|1420|8|N|1466|2638|2620|||||||||Nov 19 2011  2:58AM
101|1421|8|N|1466|2638|2649|||||||||Nov 19 2011  2:58AM
101|1422|8|N|1466|2638|2599|||||||||Nov 19 2011  2:58AM
101|1423|8|N|1466|2638|2659|||||||||Nov 19 2011  2:58AM
101|1424|8|N|1466|2638|2666|||||||||Nov 19 2011  2:58AM
101|1425|8|N|1466|2638|2623|||||||||Nov 19 2011  2:58AM
101|1426|8|N|1466|2638|2587|||||||||Nov 19 2011  2:58AM
101|1427|8|N|1466|2638|2584|||||||||Nov 19 2011  2:58AM
101|1428|8|N|1466|2638|2581|||||||||Nov 19 2011  2:58AM
101|1429|8|N|1466|2638|2664|||||||||Nov 19 2011  2:58AM
101|1430|8|N|1466|2638|2582|||||||||Nov 19 2011  2:58AM
101|1431|8|N|1466|2638|2652|||||||||Nov 19 2011  2:58AM
101|1432|8|N|1466|2638|2602|||||||||Nov 19 2011  2:58AM
101|1433|8|N|1466|2638|2669|||||||||Nov 19 2011  2:58AM
101|1434|8|N|1466|2638|2578|||||||||Nov 19 2011  2:58AM
101|1435|8|N|1466|2638|2592|||||||||Nov 19 2011  2:58AM
101|1436|8|N|1466|2638|2674|||||||||Nov 19 2011  2:58AM
101|1437|8|N|1466|2638|2662|||||||||Nov 19 2011  2:58AM
101|1438|8|N|1466|2638|2667|||||||||Nov 19 2011  2:58AM
101|1439|8|N|1466|2638|2583|||||||||Nov 19 2011  2:58AM
101|1440|8|N|1466|2638|2665|||||||||Nov 19 2011  2:58AM
101|1441|8|N|1466|2638|2606|||||||||Nov 19 2011  2:58AM
101|1442|8|N|1466|2638|2588|||||||||Nov 19 2011  2:58AM
101|1443|8|N|1466|2638|2600|||||||||Nov 19 2011  2:58AM
101|1444|8|N|1466|2638|2639|||||||||Nov 19 2011  2:58AM
101|1445|8|N|1466|2638|3659|||||||||Nov 19 2011  2:58AM
101|1446|8|N|1466|2638|2660|||||||||Nov 19 2011  2:58AM
101|1447|8|N|1466|2638|2637|||||||||Nov 19 2011  2:58AM
101|1448|8|N|1960|3074|3079|||||||||Nov 19 2011  2:58AM
101|1449|8|N|1960|3074|3084|||||||||Nov 19 2011  2:58AM
101|1450|8|N|1598|2699|2703|||||||||Nov 19 2011  2:58AM
101|1451|8|N|1598|2699|2696|||||||||Nov 19 2011  2:58AM
101|1452|8|N|1598|2699|2695|||||||||Nov 19 2011  2:58AM
101|1453|8|N|1598|2699|2714|||||||||Nov 19 2011  2:58AM
101|1454|8|N|1960|3074|3062|||||||||Nov 19 2011  2:58AM
101|1455|8|N|1598|2699|2716|||||||||Nov 19 2011  2:58AM
101|1456|8|N|1586|2684|2691|||||||||Nov 19 2011  2:58AM
101|1457|8|N|1598|2699|2712|||||||||Nov 19 2011  2:58AM
101|1458|8|N|1781|2882|2881|||||||||Nov 19 2011  2:58AM
101|1459|8|N|1781|2882|2875|||||||||Nov 19 2011  2:58AM
101|1460|8|N|1598|2699|2717|||||||||Nov 19 2011  2:58AM
101|1461|8|N|1598|2699|2708|||||||||Nov 19 2011  2:58AM
101|1462|8|N|1598|2699|2697|||||||||Nov 19 2011  2:58AM
101|1463|8|N|1598|2699|2698|||||||||Nov 19 2011  2:58AM
101|1464|8|N|1598|2699|2711|||||||||Nov 19 2011  2:58AM
101|1465|8|N|1598|2699|2706|||||||||Nov 19 2011  2:58AM
101|1466|8|N|1598|2699|2707|||||||||Nov 19 2011  2:58AM
101|1467|8|N|1960|3074|3060|||||||||Nov 19 2011  2:58AM
101|1468|8|N|1960|3074|3057|||||||||Nov 19 2011  2:58AM
101|1469|8|N|1960|3074|3059|||||||||Nov 19 2011  2:58AM
101|1470|8|N|1586|2684|2690|||||||||Nov 19 2011  2:58AM
101|1471|8|N|1960|3074|3061|||||||||Nov 19 2011  2:58AM
101|1472|8|N|1781|2882|2880|||||||||Nov 19 2011  2:58AM
101|1473|8|N|1781|2882|2877|||||||||Nov 19 2011  2:58AM
101|1474|8|N|1586|2684|2689|||||||||Nov 19 2011  2:58AM
101|1475|8|N|1586|2684|2683|||||||||Nov 19 2011  2:58AM
101|1476|8|N|1794|2895|2907|||||||||Nov 19 2011  2:58AM
101|1477|8|N|1794|2895|2904|||||||||Nov 19 2011  2:58AM
101|1478|8|N|1794|2895|2900|||||||||Nov 19 2011  2:58AM
101|1479|8|N|1794|2895|2905|||||||||Nov 19 2011  2:58AM
101|1480|8|N|1794|2895|2894|||||||||Nov 19 2011  2:58AM
101|1481|8|N|1794|2895|2886|||||||||Nov 19 2011  2:58AM
101|1482|8|N|1794|2895|2901|||||||||Nov 19 2011  2:58AM
101|1483|8|N|1794|2895|2896|||||||||Nov 19 2011  2:58AM
101|1484|8|N|1794|2895|2892|||||||||Nov 19 2011  2:58AM
101|1485|8|N|1794|2895|2899|||||||||Nov 19 2011  2:58AM
101|1486|8|N|1794|2895|2897|||||||||Nov 19 2011  2:58AM
101|1487|8|N|1794|2895|2902|||||||||Nov 19 2011  2:58AM
101|1488|8|N|1794|2895|2891|||||||||Nov 19 2011  2:58AM
101|1489|8|N|1794|2895|2893|||||||||Nov 19 2011  2:58AM
101|1490|8|N|1794|2895|2889|||||||||Nov 19 2011  2:58AM
101|1491|8|N|1794|2895|2908|||||||||Nov 19 2011  2:58AM
101|1492|8|N|1794|2895|2888|||||||||Nov 19 2011  2:58AM
101|1493|8|N|1818|2960|3014|||||||||Nov 19 2011  2:58AM
101|1494|8|N|1818|2960|2957|||||||||Nov 19 2011  2:58AM
101|1495|8|N|1818|2960|3000|||||||||Nov 19 2011  2:58AM
101|1496|8|N|1818|2960|2943|||||||||Nov 19 2011  2:58AM
101|1497|8|N|1818|2960|3006|||||||||Nov 19 2011  2:58AM
101|1498|8|N|1818|2960|2995|||||||||Nov 19 2011  2:58AM
101|1499|8|N|1818|2960|2913|||||||||Nov 19 2011  2:58AM
101|1500|8|N|1818|2960|2932|||||||||Nov 19 2011  2:58AM
101|1501|8|N|1818|2960|2941|||||||||Nov 19 2011  2:58AM
101|1502|8|N|1818|2960|2992|||||||||Nov 19 2011  2:58AM
101|1503|8|N|1818|2960|2942|||||||||Nov 19 2011  2:58AM
101|1504|8|N|1818|2960|2937|||||||||Nov 19 2011  2:58AM
101|1505|8|N|1818|2960|2983|||||||||Nov 19 2011  2:58AM
101|1506|8|N|1818|2960|3028|||||||||Nov 19 2011  2:58AM
101|1507|8|N|1818|2960|3007|||||||||Nov 19 2011  2:58AM
101|1508|8|N|1818|2960|2925|||||||||Nov 19 2011  2:58AM
101|1509|8|N|1818|2960|2987|||||||||Nov 19 2011  2:58AM
101|1510|8|N|1818|2960|2999|||||||||Nov 19 2011  2:58AM
101|1511|8|N|1818|2960|2939|||||||||Nov 19 2011  2:58AM
101|1512|8|N|1818|2960|3002|||||||||Nov 19 2011  2:58AM
101|1513|8|N|1818|2960|2931|||||||||Nov 19 2011  2:58AM
101|1514|8|N|1818|2960|2945|||||||||Nov 19 2011  2:58AM
101|1515|8|N|1818|2960|2930|||||||||Nov 19 2011  2:58AM
101|1516|8|N|1818|2960|2936|||||||||Nov 19 2011  2:58AM
101|1517|8|N|1818|2960|3004|||||||||Nov 19 2011  2:58AM
101|1518|8|N|1818|2960|2982|||||||||Nov 19 2011  2:58AM
101|1519|8|N|1818|2960|2918|||||||||Nov 19 2011  2:58AM
101|1520|8|N|1818|2960|3024|||||||||Nov 19 2011  2:58AM
101|1521|8|N|1818|2960|2944|||||||||Nov 19 2011  2:58AM
101|1522|8|N|1818|2960|2964|||||||||Nov 19 2011  2:58AM
101|1523|8|N|1818|2960|2933|||||||||Nov 19 2011  2:58AM
101|1524|8|N|1818|2960|3010|||||||||Nov 19 2011  2:58AM
101|1525|8|N|1818|2960|2959|||||||||Nov 19 2011  2:58AM
101|1526|8|N|1818|2960|3022|||||||||Nov 19 2011  2:58AM
101|1527|8|N|1818|2960|2915|||||||||Nov 19 2011  2:58AM
101|1528|8|N|1818|2960|2934|||||||||Nov 19 2011  2:58AM
101|1529|8|N|1818|2960|2963|||||||||Nov 19 2011  2:58AM
101|1530|8|N|1818|2960|2911|||||||||Nov 19 2011  2:58AM
101|1531|8|N|1818|2960|2919|||||||||Nov 19 2011  2:58AM
101|1532|8|N|1818|2960|2994|||||||||Nov 19 2011  2:58AM
101|1533|8|N|1818|2960|3001|||||||||Nov 19 2011  2:58AM
101|1534|8|N|1818|2960|3025|||||||||Nov 19 2011  2:58AM
101|1535|8|N|1818|2960|3018|||||||||Nov 19 2011  2:58AM
101|1536|8|N|1818|2960|3026|||||||||Nov 19 2011  2:58AM
101|1537|8|N|1818|2960|2914|||||||||Nov 19 2011  2:58AM
101|1538|8|N|1818|2960|2962|||||||||Nov 19 2011  2:58AM
101|1539|8|N|1818|2960|2984|||||||||Nov 19 2011  2:58AM
101|1540|8|N|1818|2960|3027|||||||||Nov 19 2011  2:58AM
101|1541|8|N|1818|2960|3019|||||||||Nov 19 2011  2:58AM
101|1542|8|N|1818|2960|2938|||||||||Nov 19 2011  2:58AM
101|1543|8|N|1818|2960|2951|||||||||Nov 19 2011  2:58AM
101|1544|8|N|1818|2960|2965|||||||||Nov 19 2011  2:58AM
101|1545|8|N|1818|2960|3015|||||||||Nov 19 2011  2:58AM
101|1546|8|N|1818|2960|2956|||||||||Nov 19 2011  2:58AM
101|1547|8|N|1818|2960|2955|||||||||Nov 19 2011  2:58AM
101|1548|8|N|1818|2960|3021|||||||||Nov 19 2011  2:58AM
101|1549|8|N|1818|2960|2927|||||||||Nov 19 2011  2:58AM
101|1550|8|N|1818|2960|2993|||||||||Nov 19 2011  2:58AM
101|1551|8|N|1818|2960|2970|||||||||Nov 19 2011  2:58AM
101|1552|8|N|1818|2960|2953|||||||||Nov 19 2011  2:58AM
101|1553|8|N|1818|2960|2985|||||||||Nov 19 2011  2:58AM
101|1554|8|N|1818|2960|2947|||||||||Nov 19 2011  2:58AM
101|1555|8|N|1818|2960|2923|||||||||Nov 19 2011  2:58AM
101|1556|8|N|1818|2960|2991|||||||||Nov 19 2011  2:58AM
101|1557|8|N|1818|2960|3005|||||||||Nov 19 2011  2:58AM
101|1558|8|N|1818|2960|2921|||||||||Nov 19 2011  2:58AM
101|1559|8|N|1818|2960|2976|||||||||Nov 19 2011  2:58AM
101|1560|8|N|1818|2960|2952|||||||||Nov 19 2011  2:58AM
101|1561|8|N|1818|2960|2950|||||||||Nov 19 2011  2:58AM
101|1562|8|N|1818|2960|2997|||||||||Nov 19 2011  2:58AM
101|1563|8|N|1818|2960|3011|||||||||Nov 19 2011  2:58AM
101|1564|8|N|1818|2960|2978|||||||||Nov 19 2011  2:58AM
101|1565|8|N|1818|2960|2973|||||||||Nov 19 2011  2:58AM
101|1566|8|N|1818|2960|2954|||||||||Nov 19 2011  2:58AM
101|1567|8|N|1818|2960|2998|||||||||Nov 19 2011  2:58AM
101|1568|8|N|1818|2960|2990|||||||||Nov 19 2011  2:58AM
101|1569|8|N|1818|2960|2996|||||||||Nov 19 2011  2:58AM
101|1570|8|N|1818|2960|2961|||||||||Nov 19 2011  2:58AM
101|1571|8|N|1818|2960|2969|||||||||Nov 19 2011  2:58AM
101|1572|8|N|1818|2960|2980|||||||||Nov 19 2011  2:58AM
101|1573|8|N|1818|2960|2940|||||||||Nov 19 2011  2:58AM
101|1574|8|N|1818|2960|2935|||||||||Nov 19 2011  2:58AM
101|1575|8|N|1818|2960|2928|||||||||Nov 19 2011  2:58AM
101|1576|8|N|1818|2960|2948|||||||||Nov 19 2011  2:58AM
101|1577|8|N|1818|2960|2929|||||||||Nov 19 2011  2:58AM
101|1578|8|N|1818|2960|2946|||||||||Nov 19 2011  2:58AM
101|1579|8|N|1818|2960|2949|||||||||Nov 19 2011  2:58AM
101|1580|8|N|1818|2960|2909|||||||||Nov 19 2011  2:58AM
101|1581|8|N|1818|2960|3008|||||||||Nov 19 2011  2:58AM
101|1582|8|N|1818|2960|2926|||||||||Nov 19 2011  2:58AM
101|1583|8|N|1818|2960|2988|||||||||Nov 19 2011  2:58AM
101|1584|8|N|1818|2960|2974|||||||||Nov 19 2011  2:58AM
