101|MAN||Jun 21 2005  3:51PM
101|IMP||Jun 21 2005  3:51PM
101|IDR||Feb  2 2007  5:02AM
101|DIR||Sep 19 2009  4:11AM
101|REC||Jan 18 2014  4:58AM
101|ICL||Mar  8 2014  4:18AM
101|ICM||Mar  8 2014  4:18AM
101|ARB||Dec 10 2016  2:38AM
