101|2000|2002|TaxDetailsAsJournal|N||Jun 21 2005  3:53PM
101|2001|2002|TaxReclaimBasedOn|PA||Jun 21 2005  3:53PM
101|2002|2002|AccountCodeForTax|TC||Jun 21 2005  3:53PM
101|2003|2002|AttendeeInfo|N||Oct  9 2007  6:23PM
101|2004|2002|UseLocationInfo|Y||Dec 17 2011  6:16AM
101|2005|2002|AllowExtractConfig|N||Jun 23 2012  1:42AM
101|2006|2000|TaxDetailsAsJournal|N||Jun 13 2015  2:11AM
101|2007|2000|AccountCodeForTax|TC||Jun 13 2015  2:11AM
