101|1|2013|I|Y||Nov 12 2014  2:19PM
101|3|2319|I|Y||Nov 14 2012  1:43PM
101|4|2434|I|Y||May 20 2010  3:04PM
101|5|2464|I|Y||Nov  8 2012  2:40PM
101|6|2509|I|Y||Nov 20 2014  6:36PM
