101|3026|ACCT_CLERK|RO||May 19 2012  1:30AM
101|3026|ACCT_MANAGER|RO||May 19 2012  1:30AM
101|3026|MANAGER|RO||May 19 2012  1:30AM
101|3026|TRAVELER|RW||May 19 2012  1:30AM
101|3027|ACCT_CLERK|RO||May 19 2012  1:30AM
101|3027|ACCT_MANAGER|RO||May 19 2012  1:30AM
101|3027|MANAGER|RO||May 19 2012  1:30AM
101|3027|TRAVELER|RW||May 19 2012  1:30AM
101|3028|ACCT_CLERK|RO||May 19 2012  1:30AM
101|3028|ACCT_MANAGER|RO||May 19 2012  1:30AM
101|3028|MANAGER|RO||May 19 2012  1:30AM
101|3028|TRAVELER|RW||May 19 2012  1:30AM
101|3029|ACCT_CLERK|RO||May 19 2012  1:30AM
101|3029|ACCT_MANAGER|RO||May 19 2012  1:30AM
101|3029|MANAGER|RO||May 19 2012  1:30AM
101|3029|TRAVELER|RW||May 19 2012  1:30AM
101|3030|ACCT_CLERK|RO||May 19 2012  1:30AM
101|3030|ACCT_MANAGER|RO||May 19 2012  1:30AM
101|3030|MANAGER|RO||May 19 2012  1:30AM
101|3030|TRAVELER|RW||May 19 2012  1:30AM
101|3031|ACCT_CLERK|RO||May 19 2012  1:30AM
101|3031|ACCT_MANAGER|RO||May 19 2012  1:30AM
101|3031|MANAGER|RO||May 19 2012  1:30AM
101|3031|TRAVELER|RW||May 19 2012  1:30AM
101|3032|ACCT_CLERK|RO||May 19 2012  1:30AM
101|3032|ACCT_MANAGER|RO||May 19 2012  1:30AM
101|3032|MANAGER|RO||May 19 2012  1:30AM
101|3032|TRAVELER|RW||May 19 2012  1:30AM
101|3033|ACCT_CLERK|RO||May 19 2012  1:30AM
101|3033|ACCT_MANAGER|RO||May 19 2012  1:30AM
101|3033|MANAGER|RO||May 19 2012  1:30AM
101|3033|TRAVELER|RW||May 19 2012  1:30AM
101|3037|EMPLOYEE_ADMIN|RW||May 19 2012  1:30AM
101|3037|SPONSOR|RW||Oct 18 2014  2:24AM
101|3037|TRAVELER|RO||May 19 2012  1:30AM
101|3038|REQ_MANAGER|RO||Jul 14 2012  2:02AM
101|3038|REQ_PROCESSOR1|RO||Jul 14 2012  2:02AM
101|3038|REQ_PROCESSOR2|RO||Jul 14 2012  2:02AM
101|3038|REQ_TRAVELER|RW||Jul 14 2012  2:02AM
101|3039|REQ_MANAGER|RO||Jul 14 2012  2:02AM
101|3039|REQ_PROCESSOR1|RO||Jul 14 2012  2:02AM
101|3039|REQ_PROCESSOR2|RO||Jul 14 2012  2:02AM
101|3039|REQ_TRAVELER|RW||Jul 14 2012  2:02AM
101|3040|REQ_MANAGER|RO||Jul 14 2012  2:02AM
101|3040|REQ_PROCESSOR1|RO||Jul 14 2012  2:02AM
101|3040|REQ_PROCESSOR2|RO||Jul 14 2012  2:02AM
101|3008|ACCT_CLERK|RO||Apr 21 2012  3:25AM
101|3008|ACCT_MANAGER|RW||Apr 21 2012  3:25AM
101|3008|MANAGER|RO||Apr 21 2012  3:25AM
101|3008|STMT_ACCT_CLERK|RO||Apr 21 2012  3:25AM
101|3008|STMT_ACCT_MGR|RW||Apr 21 2012  3:25AM
101|3008|STMT_MANAGER|RO||Apr 21 2012  3:25AM
101|3008|STMT_USER|RW||Apr 21 2012  3:25AM
101|3008|TRAVELER|RW||Apr 21 2012  3:25AM
101|3009|ACCT_CLERK|RO||Apr 21 2012  3:25AM
101|3009|ACCT_MANAGER|RO||Apr 21 2012  3:25AM
101|3009|MANAGER|RO||Apr 21 2012  3:25AM
101|3009|STMT_ACCT_CLERK|RO||Apr 21 2012  3:25AM
101|3009|STMT_ACCT_MGR|RO||Apr 21 2012  3:25AM
101|3009|STMT_MANAGER|RO||Apr 21 2012  3:25AM
101|3009|STMT_USER|RW||Apr 21 2012  3:25AM
101|3009|TRAVELER|RW||Apr 21 2012  3:25AM
101|3010|REQ_MANAGER|RO||Apr 21 2012  3:25AM
101|3010|REQ_PROCESSOR1|RO||Apr 21 2012  3:25AM
101|3010|REQ_PROCESSOR2|RO||Apr 21 2012  3:25AM
101|3010|REQ_TRAVELER|RW||Apr 21 2012  3:25AM
101|3011|REQ_MANAGER|RO||Apr 21 2012  3:25AM
101|3011|REQ_PROCESSOR1|RO||Apr 21 2012  3:25AM
101|3011|REQ_PROCESSOR2|RO||Apr 21 2012  3:25AM
101|3011|REQ_TRAVELER|RW||Apr 21 2012  3:25AM
101|3012|REQ_MANAGER|RO||Apr 21 2012  3:25AM
101|3012|REQ_PROCESSOR1|RO||Apr 21 2012  3:25AM
101|3012|REQ_PROCESSOR2|RO||Apr 21 2012  3:25AM
101|3012|REQ_TRAVELER|RW||Apr 21 2012  3:25AM
101|3013|REQ_MANAGER|RO||Apr 21 2012  3:25AM
101|3013|REQ_PROCESSOR1|RO||Apr 21 2012  3:25AM
101|3013|REQ_PROCESSOR2|RO||Apr 21 2012  3:25AM
101|3013|REQ_TRAVELER|RW||Apr 21 2012  3:25AM
101|3014|REQ_MANAGER|RO||Apr 21 2012  3:25AM
101|3014|REQ_PROCESSOR1|RO||Apr 21 2012  3:25AM
101|3014|REQ_PROCESSOR2|RO||Apr 21 2012  3:25AM
101|3014|REQ_TRAVELER|RW||Apr 21 2012  3:25AM
101|3015|REQ_MANAGER|RO||Apr 21 2012  3:25AM
101|3015|REQ_PROCESSOR1|RO||Apr 21 2012  3:25AM
101|3015|REQ_PROCESSOR2|RO||Apr 21 2012  3:25AM
101|3015|REQ_TRAVELER|RW||Apr 21 2012  3:25AM
101|3016|REQ_MANAGER|RO||Apr 21 2012  3:25AM
101|3016|REQ_PROCESSOR1|RO||Apr 21 2012  3:25AM
101|3016|REQ_PROCESSOR2|RO||Apr 21 2012  3:25AM
101|3016|REQ_TRAVELER|RW||Apr 21 2012  3:25AM
101|3017|REQ_MANAGER|RO||Apr 21 2012  3:25AM
101|3017|REQ_PROCESSOR1|RO||Apr 21 2012  3:25AM
101|3017|REQ_PROCESSOR2|RO||Apr 21 2012  3:25AM
