101|AIRFR||Mar 22 2008  5:19AM
101|CARRT||Mar 22 2008  5:19AM
101|INCTS||Mar 22 2008  5:19AM
101|LODNG||Mar 22 2008  5:19AM
101|MEALS||Mar 22 2008  5:19AM
101|OTHER||Mar 22 2008  5:19AM
