101|APS||Jun 21 2005  3:48PM
101|ADV||Jun 21 2005  3:48PM
101|PAY||Jun 21 2005  3:48PM
101|WRK||Jun 21 2005  3:48PM
101|TRQ||Jun 21 2005  3:50PM
101|PAS||Jun 21 2005  3:51PM
101|PMT||Jun 21 2005  3:51PM
101|PPY||Jun 21 2005  3:51PM
101|REQ||Aug 21 2010  5:36AM
101|URA||Jan 19 2013  3:55AM
