101|1002|LODTX|1065|1065|7||Jun 26 2007  6:07AM
101|1002|LUNCH|3|3|||Jun 21 2005  3:55PM
101|1002|MEALS|3|3|||Jun 21 2005  3:55PM
101|1002|MILEG|7|7|||Jun 21 2005  3:55PM
101|1002|MISCL|3|3|||Jun 21 2005  3:55PM
101|1002|MTNGS|3|3|||Sep 28 2006  4:27AM
101|1002|MTRLS|3|3|||Jun 21 2005  3:55PM
101|1002|OFCSP|3|3|||Jun 21 2005  3:55PM
101|1002|ONLIN|3|3|||Jun 21 2005  3:55PM
101|1002|OTHER|3|3|||Jun 21 2005  3:55PM
101|1002|OVRNT|3|3|||Mar 15 2008  1:00AM
101|1002|POSTG|3|3|||Jun 26 2007  6:08AM
101|1002|PROMO|3|3|||Jun 21 2005  3:55PM
101|1002|PVMLS|3|3|||Mar 15 2008  1:00AM
101|1002|SUBSC|3|3|||Jun 21 2005  3:55PM
101|1002|TAXIX|3|3|||Jun 21 2005  3:55PM
101|1002|TOLLS|3|3|||Jun 21 2005  3:55PM
101|1002|TRANS|3|3|||Jun 21 2005  3:55PM
101|1002|TRDSH|3|3|||Jun 21 2005  3:55PM
101|1002|TXMLS|3|3|||Mar 15 2008  1:00AM
101|1002|UNDEF|3|3|||Jun 21 2005  3:55PM
101|1003|AIRFR|1019|1019|3||Jun 21 2005  3:55PM
101|1003|BRKFT|3|3|||Jun 21 2005  3:55PM
101|1003|BUSML|6|6|||Sep  6 2007  9:28PM
101|1003|CAREX|3|3|||Jun 21 2005  3:55PM
101|1003|CARMI|7|7|||Jun 21 2005  3:55PM
101|1003|CARRT|1065|1065|4||Jun 26 2007  6:10AM
101|1003|CARWA|3|3|||Jun 21 2005  3:55PM
101|1003|COMMU|3|3|||Jun 21 2005  3:55PM
101|1003|CSHAD|8|8|||Jun 21 2005  3:55PM
101|1003|CSHRN|8|8|||Jun 21 2005  3:55PM
101|1003|CURGL|8|8|||Jun 21 2005  3:55PM
101|1003|DINNR|3|3|||Jun 21 2005  3:55PM
101|1003|ENTOT|6|6|||Sep  6 2007  9:28PM
101|1003|ENTRT|6|6|||Nov  9 2006  6:55PM
101|1003|FXINC|3|3|||Apr 13 2017 10:57PM
101|1003|FXLDG|3|3|||Jun 21 2005  3:55PM
101|1003|FXMLG|3|3|||Mar 15 2008  1:00AM
101|1003|FXMLS|3|3|||Jun 21 2005  3:55PM
101|1003|GASXX|1120|1120|8||Jun 26 2007  6:11AM
101|1003|GIFTS|3|3|||Jun 21 2005  3:55PM
101|1003|LODGE|1065|1065|7||Jun 26 2007  6:12AM
101|1003|LODNG|4|1065|7||Jun 26 2007  6:11AM
101|1003|LODTX|1065|1065|7||Jun 26 2007  6:11AM
101|1003|LUNCH|3|3|||Jun 21 2005  3:55PM
101|1003|MEALS|3|3|||Jun 21 2005  3:55PM
101|1003|MILEG|7|7|||Jun 21 2005  3:55PM
101|1003|MISCL|3|3|||Jun 21 2005  3:55PM
101|1003|MTNGS|3|3|||Sep 28 2006  4:28AM
101|1003|MTRLS|3|3|||Jun 21 2005  3:55PM
101|1003|OFCSP|3|3|||Jun 21 2005  3:55PM
101|1003|ONLIN|3|3|||Jun 21 2005  3:55PM
101|1003|OTHER|3|3|||Jun 21 2005  3:55PM
101|1003|OVRNT|3|3|||Mar 15 2008  1:00AM
101|1003|POSTG|3|3|||Jun 26 2007  6:12AM
101|1003|PROMO|3|3|||Jun 21 2005  3:55PM
101|1003|PVMLS|3|3|||Mar 15 2008  1:00AM
101|1003|SUBSC|3|3|||Jun 21 2005  3:55PM
101|1003|TAXIX|3|3|||Jun 21 2005  3:55PM
101|1003|TOLLS|3|3|||Jun 21 2005  3:55PM
101|1003|TRANS|3|3|||Jun 21 2005  3:55PM
101|1003|TRDSH|3|3|||Jun 21 2005  3:55PM
101|1003|TXMLS|3|3|||Mar 15 2008  1:00AM
101|1003|UNDEF|3|3|||Jun 21 2005  3:55PM
101|1004|AIRFR|1019|1019|3||Sep 29 2006  6:14PM
101|1004|BRKFT|3|3|||Sep 29 2006  6:14PM
101|1004|BUSML|3|3|||Sep 29 2006  6:14PM
101|1004|BUSXX|3|3|||Sep 29 2006  6:14PM
101|1004|CAREX|3|3|||Sep 29 2006  6:14PM
101|1004|CARMA|3|3|||Sep 29 2006  6:14PM
101|1004|CARMI|3|3|||Sep 29 2006  6:14PM
101|1004|CAROL|3|3|||Sep 29 2006  6:14PM
101|1004|CARRT|4|4|4||Sep 29 2006  6:14PM
101|1004|CARWA|3|3|||Sep 29 2006  6:14PM
101|1004|COMMU|3|3|||Sep 29 2006  6:14PM
101|1004|CSHAD|8|8|||Sep 29 2006  6:14PM
101|1004|CSHRN|8|8|||Sep 29 2006  6:14PM
101|1004|CURGL|3|3|||Sep 29 2006  6:14PM
101|1004|DINNR|3|3|||Sep 29 2006  6:14PM
101|1004|ENTOT|3|3|||Sep 29 2006  6:14PM
101|1004|ENTRT|6|6|||Sep 29 2006  6:14PM
101|1004|FXINC|3|3|||Apr 13 2017 10:57PM
101|1004|FXLDG|3|3|||Sep 29 2006  6:14PM
101|1004|FXMLG|3|3|||Mar 15 2008  1:00AM
101|1004|FXMLS|3|3|||Sep 29 2006  6:14PM
101|1004|GASXX|3|3|8||Sep 29 2006  6:14PM
101|1004|GIFTS|3|3|||Sep 29 2006  6:14PM
101|1004|INCTS|3|3|||Sep 29 2006  6:14PM
101|1004|LIMOS|3|3|||Sep 29 2006  6:14PM
101|1004|LNDRY|3|3|||Sep 29 2006  6:14PM
101|1004|LOCPH|3|3|||Sep 29 2006  6:14PM
101|1004|LODGE|3|3|||Sep 29 2006  6:14PM
101|1004|LODNG|4|4|7||Sep 29 2006  6:14PM
101|1004|LODTX|4|4|7||Sep 29 2006  6:14PM
101|1004|LONGD|3|3|||Sep 29 2006  6:14PM
101|1004|LUNCH|3|3|||Sep 29 2006  6:14PM
101|1004|MEALS|3|3|||Sep 29 2006  6:14PM
101|1004|MILEG|7|7|||Sep 29 2006  6:14PM
101|1004|MISCL|3|3|||Sep 29 2006  6:14PM
101|1004|MTNGS|3|3|||Sep 29 2006  6:14PM
101|1004|MTRLS|3|3|||Sep 29 2006  6:14PM
101|1004|OFCSP|3|3|||Sep 29 2006  6:14PM
101|1004|ONLIN|3|3|||Sep 29 2006  6:14PM
101|1004|OTHER|3|3|||Sep 29 2006  6:14PM
101|1004|OVRNT|3|3|||Mar 15 2008  1:00AM
101|1004|PARKG|3|3|||Sep 29 2006  6:14PM
101|1004|POSTG|3|3|||Sep 29 2006  6:14PM
101|1004|PROMO|3|3|||Sep 29 2006  6:14PM
101|1004|PVMLS|3|3|||Mar 15 2008  1:00AM
101|1004|SEMNR|3|3|||Sep 29 2006  6:14PM
101|1004|SUBSC|3|3|||Sep 29 2006  6:14PM
101|1004|TAXIX|3|3|||Sep 29 2006  6:14PM
101|1004|TOLLS|3|3|||Sep 29 2006  6:14PM
101|1004|TRAIN|3|3|||Sep 29 2006  6:14PM
101|1004|TRANS|3|3|||Sep 29 2006  6:14PM
101|1004|TRDSH|3|3|||Sep 29 2006  6:14PM
101|1004|TXMLS|3|3|||Mar 15 2008  1:00AM
101|1004|UNDEF|3|3|||Sep 29 2006  6:14PM
101|1005|UNDEF|3|3|||Mar 24 2012  1:54AM
101|1006|01023|1161|1161|||Sep  9 2013  8:16PM
101|1006|01041|1161|1161|||Sep  9 2013  8:16PM
101|1006|01042|1161|1161|||Sep  9 2013  8:16PM
101|1006|01043|1161|1161|||Sep  9 2013  8:16PM
101|1006|01044|1161|1161|||Sep  9 2013  8:16PM
101|1006|01045|1161|1161|||Sep  9 2013  8:16PM
101|1006|01051|1040|1040|||Sep  9 2013  8:16PM
101|1006|01052|1133|1133|||Sep  9 2013  8:16PM
101|1006|01053|1040|1040|||Sep  9 2013  8:16PM
101|1006|01054|1040|1040|||Sep  9 2013  8:16PM
101|1006|01061|1133|1133|||Sep  9 2013  8:16PM
101|1006|01071|1161|1161|||Sep  9 2013  8:16PM
101|1006|01072|1161|1161|||Sep  9 2013  8:16PM
101|1006|01081|1161|1161|||Sep  9 2013  8:16PM
101|1006|01082|1161|1161|||Sep  9 2013  8:16PM
101|1006|01083|1040|1040|||Sep  9 2013  8:16PM
101|1006|01084|1161|1161|||Sep  9 2013  8:16PM
101|1006|01085|3|3|||Sep  9 2013  8:16PM
101|1006|AIRFR|1019|1019|3||Sep  9 2013  8:16PM
101|1006|BANKF|1171|1171|||Sep  9 2013  8:16PM
101|1006|BRKFT|1171|1171|||Sep  9 2013  8:16PM
101|1006|BUSML|1173|1173|||Sep  9 2013  8:16PM
101|1006|BUSPR|1040|1040|||Sep  9 2013  8:16PM
101|1006|BUSXX|1171|1171|||Sep  9 2013  8:16PM
101|1006|CAREX|1171|1171|||Sep  9 2013  8:16PM
101|1006|CARMA|1174|1174|||Sep  9 2013  8:16PM
101|1006|CAROL|1174|1174|||Sep  9 2013  8:16PM
101|1006|CARRT|1174|1174|||Sep  9 2013  8:16PM
101|1006|CARWA|1174|1174|||Sep  9 2013  8:16PM
101|1006|CELPH|1133|1133|||Sep  9 2013  8:16PM
101|1006|COMMU|1171|1171|||Sep  9 2013  8:16PM
101|1006|CSHAD|1171|1171|||Sep  9 2013  8:16PM
101|1006|CSHRN|1171|1171|||Sep  9 2013  8:16PM
101|1006|CURGL|1171|1171|||Sep  9 2013  8:16PM
101|1006|DINNR|1171|1171|||Sep  9 2013  8:16PM
101|1006|DUESX|1133|1133|||Sep  9 2013  8:16PM
101|1006|DUPLC|1133|1133|||Sep  9 2013  8:16PM
101|1006|ENTOT|1173|1173|||Sep  9 2013  8:16PM
101|1006|ENTRT|1171|1171|||Sep  9 2013  8:16PM
101|1006|FXINC|1171|1171|||Apr 13 2017 10:57PM
101|1006|FXLDG|1171|1171|||Sep  9 2013  8:16PM
101|1006|FXMLG|1171|1171|||Sep  9 2013  8:16PM
101|1006|FXMLS|1171|1171|||Sep  9 2013  8:16PM
101|1006|GASXX|1171|1171|||Sep  9 2013  8:16PM
101|1006|GIFTS|1141|1141|||Sep  9 2013  8:16PM
101|1006|INCTS|1171|1171|||Sep  9 2013  8:16PM
101|1006|LIMOS|1171|1171|||Sep  9 2013  8:16PM
101|1006|LNDRY|1171|1171|||Sep  9 2013  8:16PM
101|1006|LOCPH|1133|1133|||Sep  9 2013  8:16PM
101|1006|LODGE|1171|1171|||Sep  9 2013  8:16PM
101|1006|LODNG|1135|1135|||Sep  9 2013  8:16PM
101|1006|LODTX|1171|1171|||Sep  9 2013  8:16PM
101|1006|LONGD|1133|1133|||Sep  9 2013  8:16PM
101|1006|LUNCH|1171|1171|||Sep  9 2013  8:16PM
101|1006|MEALS|1171|1171|||Sep  9 2013  8:16PM
101|1006|MILEG|7|7|||Sep  9 2013  8:16PM
101|1006|MISCL|1175|1175|||Sep  9 2013  8:16PM
101|1006|MTNGS|1040|1040|||Sep  9 2013  8:16PM
101|1006|MTRLS|1132|1132|||Sep  9 2013  8:16PM
101|1006|OFCSP|1133|1133|||Sep  9 2013  8:16PM
101|1006|ONLIN|1133|1133|||Sep  9 2013  8:16PM
101|1006|OTHER|1171|1171|||Sep  9 2013  8:16PM
101|1006|OVRNT|1171|1171|||Sep  9 2013  8:16PM
101|1006|PAGER|1133|1133|||Sep  9 2013  8:16PM
101|1006|PARKG|1134|1134|||Sep  9 2013  8:16PM
101|1006|POSTG|3|3|||Sep  9 2013  8:16PM
101|1006|PROMO|1171|1171|||Sep  9 2013  8:16PM
101|1006|PVMLS|1171|1171|||Sep  9 2013  8:16PM
101|1006|SEMNR|1133|1133|||Sep  9 2013  8:16PM
101|1006|SUBSC|1133|1133|||Sep  9 2013  8:16PM
101|1006|SUBWY|3|3|||Sep  9 2013  8:16PM
101|1006|TAGFE|1175|1175|||Sep  9 2013  8:16PM
101|1006|TAXIX|1171|1171|||Sep  9 2013  8:16PM
101|1006|TOLLS|1171|1171|||Sep  9 2013  8:16PM
101|1006|TRAIN|1162|1162|||Sep  9 2013  8:16PM
101|1006|TRANS|1171|1171|||Sep  9 2013  8:16PM
101|1006|TRDSH|1040|1040|||Sep  9 2013  8:16PM
101|1006|TXMLS|1171|1171|||Sep  9 2013  8:16PM
101|1006|UNDEF|1171|1171|||Sep  9 2013  8:16PM
101|1007|01023|1161|1161|||Sep 10 2013  1:50PM
101|1007|01041|1161|1161|||Sep 10 2013  1:50PM
101|1007|01042|1161|1161|||Sep 10 2013  1:50PM
101|1007|01043|1161|1161|||Sep 10 2013  1:50PM
101|1007|01044|1161|1161|||Sep 10 2013  1:50PM
101|1007|01045|1161|1161|||Sep 10 2013  1:50PM
101|1007|01051|1040|1040|||Sep 10 2013  1:50PM
101|1007|01052|1133|1133|||Sep 10 2013  1:50PM
101|1007|01053|1040|1040|||Sep 10 2013  1:50PM
101|1007|01054|1040|1040|||Sep 10 2013  1:50PM
101|1007|01061|1133|1133|||Sep 10 2013  1:50PM
101|1007|01071|1161|1161|||Sep 10 2013  1:50PM
101|1007|01072|1161|1161|||Sep 10 2013  1:50PM
101|1007|01081|1161|1161|||Sep 10 2013  1:50PM
101|1007|01082|1161|1161|||Sep 10 2013  1:50PM
101|1007|01083|1040|1040|||Sep 10 2013  1:50PM
101|1007|01084|1161|1161|||Sep 10 2013  1:50PM
101|1007|01085|3|3|||Sep 10 2013  1:50PM
101|1007|01088|1171|1171|||Jul 29 2015  2:53PM
101|1007|AIRFR|1019|1019|3||Sep 10 2013  1:50PM
101|1007|BANKF|1171|1171|||Sep 10 2013  1:50PM
101|1007|BRKFT|1171|1171|||Sep 10 2013  1:50PM
101|1007|BUSML|1173|1173|||Sep 10 2013  1:50PM
101|1007|BUSPR|1040|1040|||Sep 10 2013  1:50PM
101|1007|CAREX|1171|1171|||Sep 10 2013  1:50PM
101|1007|CARRT|1174|1174|||Sep 10 2013  1:50PM
101|1007|CARWA|1174|1174|||Sep 10 2013  1:50PM
101|1007|CELPH|1133|1133|||Sep 10 2013  1:50PM
101|1007|COMMU|1171|1171|||Sep 10 2013  1:50PM
101|1007|CSHAD|1171|1171|||Sep 10 2013  1:50PM
101|1007|CSHRN|1171|1171|||Sep 10 2013  1:50PM
101|1007|CURGL|1171|1171|||Sep 10 2013  1:50PM
101|1007|DINNR|1171|1171|||Sep 10 2013  1:50PM
101|1007|DUESX|1133|1133|||Sep 10 2013  1:50PM
101|1007|ENTOT|1173|1173|||Sep 10 2013  1:50PM
101|1007|ENTRT|1171|1171|||Sep 10 2013  1:50PM
101|1007|FXINC|1171|1171|||Apr 13 2017 10:57PM
101|1007|FXLDG|1171|1171|||Sep 10 2013  1:50PM
101|1007|FXMLG|1171|1171|||Sep 10 2013  1:50PM
101|1007|FXMLS|1171|1171|||Sep 10 2013  1:50PM
101|1007|GASXX|1171|1171|||Sep 10 2013  1:50PM
101|1007|GIFTS|1141|1141|||Sep 10 2013  1:50PM
101|1007|LODGE|1171|1171|||Sep 10 2013  1:50PM
101|1007|LODNG|1135|1135|||Sep 10 2013  1:50PM
101|1007|LODTX|1171|1171|||Sep 10 2013  1:50PM
101|1007|LUNCH|1171|1171|||Sep 10 2013  1:50PM
101|1007|MEALS|1171|1171|||Sep 10 2013  1:50PM
101|1007|MILEG|7|7|||Sep 10 2013  1:50PM
101|1007|MISCL|1175|1175|||Sep 10 2013  1:50PM
101|1007|MTNGS|1040|1040|||Sep 10 2013  1:50PM
101|1007|MTRLS|1132|1132|||Sep 10 2013  1:50PM
101|1007|OFCSP|1133|1133|||Sep 10 2013  1:50PM
101|1007|ONLIN|1133|1133|||Sep 10 2013  1:50PM
