101|1434676|2015|2016|2|1|SYST||4.17|4.17|4.17|4.17|4.17|4.17|4.17|4.17|0|||May 11 2015  9:12PM
101|1434677|2015|2016|2|1|SYST||5|5|5|5|5|5|5|5|0|||May 11 2015  9:12PM
101|1434678|2015|2015|1|1|SYST||0|0|0|0|0|0|0|0|0|||May 11 2015  9:12PM
101|1435013|2016|2017|3|2|SYST||0|0|0|0|0|0|0|0|0|||May 12 2015  3:51AM
101|1435020|2016|2018|4|2|SYST|20362100|10.01|10.01|0|0|10.01|10.01|0|0|0|||May 12 2015  3:51AM
101|1435022|2016|2018|4|99|SYST|20362100|-7.73|-7.73|0|0|-7.73|-7.73|0|0|0|||May 12 2015  3:51AM
101|1435023|2016|2017|3|2|SYST||0|0|0|0|0|0|0|0|0|||May 12 2015  3:51AM
101|1435034|2016|2018|4|2|SYST|20362100|33.33|33.33|0|0|33.33|33.33|0|0|0|||May 12 2015  3:51AM
101|1435035|2016|2018|4|2|SYST|20362100|25|25|0|0|25|25|0|0|0|||May 12 2015  3:51AM
101|1435036|2016|2017|3|2|SYST||0|0|0|0|0|0|0|0|0|||May 12 2015  3:51AM
101|1435037|2016|2018|4|2|SYST|20362100|7.5|7.5|0|0|7.5|7.5|0|0|0|||May 12 2015  3:51AM
101|1435038|2016|2018|4|2|SYST|20362100|29.17|29.17|0|0|29.17|29.17|0|0|0|||May 12 2015  3:51AM
101|1435039|2016|2018|4|2|SYST|20362100|4.17|4.17|0|0|4.17|4.17|0|0|0|||May 12 2015  3:51AM
101|1435040|2016|2018|4|2|SYST|20362100|3.83|3.83|0|0|3.83|3.83|0|0|0|||May 12 2015  3:51AM
101|1435041|2016|2018|4|2|SYST|20362100|5.88|5.88|0|0|5.88|5.88|0|0|0|||May 12 2015  3:51AM
101|1435052|2016|2018|4|2|SYST|20362100|58.33|58.33|0|0|58.33|58.33|0|0|0|||May 12 2015  3:51AM
101|1435058|2015|2015|1|2|SYST||0|0|0|0|0|0|0|0|0|||May 12 2015  4:05AM
101|1435075|2015|2016|2|99|SYST||4|4|0|0|4|4|0|0|0|||May 12 2015  4:17AM
101|1435076|2015|2016|2|1|SYST||7.33|7.33|7.33|7.33|7.33|7.33|7.33|7.33|0|||May 12 2015  4:17AM
101|1435078|2015|2016|2|1|SYST||11|11|11|11|11|11|11|11|0|||May 12 2015  4:17AM
101|1435081|2015|2016|2|1|SYST||7.17|7.17|7.17|7.17|7.17|7.17|7.17|7.17|0|||May 12 2015  4:17AM
101|1435082|2015|2015|1|99|SYST||0|0|0|0|0|0|0|0|0|||May 12 2015  4:17AM
101|1435083|2015|2016|2|99|SYST||4.17|4.17|0|0|4.17|4.17|0|0|0|||May 12 2015  4:17AM
101|1435084|2015|2016|2|1|SYST||9.17|9.17|9.17|9.17|9.17|9.17|9.17|9.17|0|||May 12 2015  4:17AM
101|1435105|2017|2021|8|2|SYST||20|20|0|0|20|20|0|0|0|||May 12 2015  4:54AM
101|1435106|2017|2021|8|2|SYST||40|40|0|0|40|40|0|0|0|||May 12 2015  4:54AM
101|1435107|2017|2021|8|2|SYST||10.4|10.4|0|0|10.4|10.4|0|0|0|||May 12 2015  4:54AM
101|1435108|2017|2019|5|2|SYST||0|0|0|0|0|0|0|0|0|||May 12 2015  4:54AM
101|1435109|2017|2021|8|2|SYST||11|11|0|0|11|11|0|0|0|||May 12 2015  4:54AM
101|1435110|2017|2021|8|2|SYST||19|19|0|0|19|19|0|0|0|||May 12 2015  4:54AM
101|1435111|2017|2019|5|2|SYST||0|0|0|0|0|0|0|0|0|||May 12 2015  4:54AM
101|1435112|2017|2021|8|2|SYST||95.4|95.4|0|0|95.4|95.4|0|0|0|||May 12 2015  4:54AM
101|1435113|2017|2019|5|2|SYST||0|0|0|0|0|0|0|0|0|||May 12 2015  4:54AM
101|1435114|2017|2021|8|99|SYST||40|40|0|0|40|40|0|0|0|||May 12 2015  4:55AM
101|1435115|2017|2021|8|99|SYST||42.2|42.2|0|0|42.2|42.2|0|0|0|||May 12 2015  4:55AM
101|1435116|2017|2021|8|2|SYST||40.4|40.4|0|0|40.4|40.4|0|0|0|||May 12 2015  4:55AM
101|1435117|2017|2021|8|99|SYST||109.4|109.4|0|0|109.4|109.4|0|0|0|||May 12 2015  4:55AM
101|1435118|2017|2021|8|2|SYST||4.6|4.6|0|0|4.6|4.6|0|0|0|||May 12 2015  4:55AM
101|1435119|2017|2019|5|99|SYST||0|0|0|0|0|0|0|0|0|||May 12 2015  4:55AM
101|1435121|2017|2019|5|99|SYST||0|0|0|0|0|0|0|0|0|||May 12 2015  4:55AM
101|1435122|2017|2021|8|2|SYST||75.4|75.4|0|0|75.4|75.4|0|0|0|||May 12 2015  4:55AM
101|1435123|2017|2022|7|99|SYST||0.75|0.75|0|0|0.75|0.75|0|0|0|||May 12 2015  4:55AM
101|1435124|2017|2022|7|99|SYST||3.21|3.21|0|0|3.21|3.21|0|0|0|||May 12 2015  4:55AM
101|1436472|2017|2024|6|99|SYST|203361|67.92|67.92|0|0|67.92|67.92|0|0|0|||May 21 2015  2:46PM
101|1436473|2017|2021|8|99|SYST||160|160|0|0|160|160|0|0|0|||May 21 2015  2:46PM
101|1436475|2017|2021|7|99|PROC||100|100|0|0|100|100|0|0|0|||May 21 2015  2:46PM
101|1437449|2018|2027|13|2|USER|802980|100|100|0|0|100|100|0|0|0|||May 14 2015  6:10PM
101|1441367|2019|2031|20|1|SYST|203361|7.98|7.98|7.98|7.98|7.98|7.98|7.98|7.98|0|||May 19 2015 12:52PM
101|1441368|2019|2031|20|1|SYST|203361|8.22|8.22|8.22|8.22|8.22|8.22|8.22|8.22|0|||May 19 2015  1:04PM
101|1441369|2019|2031|20|1|SYST|203361|19.16|19.16|19.16|19.16|19.16|19.16|19.16|19.16|0|||May 19 2015  1:01PM
