101|CASH|N||Jun 21 2005  3:48PM
101|CBCP|Y||Jun 21 2005  3:48PM
101|COPD|N||Jun 21 2005  3:48PM
101|IBCP|Y||Jun 21 2005  3:48PM
101|IBIP|Y||Jun 21 2005  3:48PM
101|XXXX|N||Jun 21 2005  3:48PM
