101|-1|ENTOT|2|101|||||Oct 22 2011  4:00AM
101|-1|FXINC|1|101|||||Apr 13 2017 10:57PM
101|-1|FXINC|2|101|||||Apr 13 2017 10:57PM
101|-1|FXLDG|1|101|||||Oct 22 2011  4:00AM
101|-1|FXLDG|2|101|||||Oct 22 2011  4:00AM
101|-1|FXMLG|1|101|||||Oct 22 2011  4:00AM
101|-1|FXMLG|2|101|||||Oct 22 2011  4:00AM
101|-1|FXMLS|1|101|||||Oct 22 2011  4:00AM
101|-1|FXMLS|2|101|||||Oct 22 2011  4:00AM
101|-1|GASXX|1|101|||||Oct 22 2011  4:00AM
101|-1|GASXX|2|101|||||Oct 22 2011  4:00AM
101|-1|GIFTS|1|101|||||Oct 22 2011  4:00AM
101|-1|GIFTS|2|101|||||Oct 22 2011  4:00AM
101|-1|INCTS|1|101|||||Oct 22 2011  4:00AM
101|-1|INCTS|2|101|||||Oct 22 2011  4:00AM
101|-1|JTRAN|1|101|||||Jan 21 2012  3:30AM
101|-1|JTRAN|2|101|||||Jan 21 2012  3:30AM
101|-1|LIMOS|1|101|||||Oct 22 2011  4:00AM
101|-1|LIMOS|2|101|||||Oct 22 2011  4:00AM
101|-1|LNDRY|1|101|||||Oct 22 2011  4:00AM
101|-1|LNDRY|2|101|||||Oct 22 2011  4:00AM
101|-1|LOCPH|1|101|||||Oct 22 2011  4:00AM
101|-1|LOCPH|2|101|||||Oct 22 2011  4:00AM
101|-1|LODNG|1|101|||||Oct 22 2011  4:00AM
101|-1|LODNG|2|101|||||Oct 22 2011  4:00AM
101|-1|LODTX|1|101|||||Oct 22 2011  4:00AM
101|-1|LODTX|2|101|||||Oct 22 2011  4:00AM
101|-1|LONGD|1|101|||||Oct 22 2011  4:00AM
101|-1|LONGD|2|101|||||Oct 22 2011  4:00AM
101|-1|LUNCH|1|101|||||Oct 22 2011  4:00AM
101|-1|LUNCH|2|101|||||Oct 22 2011  4:00AM
101|-1|MILEG|1|101|||||Oct 22 2011  4:00AM
101|-1|MILEG|2|101|||||Oct 22 2011  4:00AM
101|-1|MISCL|1|101|||||Oct 22 2011  4:00AM
101|-1|MISCL|2|101|||||Oct 22 2011  4:00AM
101|-1|MTNGS|1|101|||||Oct 22 2011  4:00AM
101|-1|MTNGS|2|101|||||Oct 22 2011  4:00AM
101|-1|MTRLS|1|101|||||Oct 22 2011  4:00AM
101|-1|MTRLS|2|101|||||Oct 22 2011  4:00AM
101|-1|OFCSP|1|101|||||Oct 22 2011  4:00AM
101|-1|OFCSP|2|101|||||Oct 22 2011  4:00AM
101|-1|ONLIN|1|101|||||Oct 22 2011  4:00AM
101|-1|ONLIN|2|101|||||Oct 22 2011  4:00AM
101|-1|OVRNT|1|101|||||Oct 22 2011  4:00AM
101|-1|OVRNT|2|101|||||Oct 22 2011  4:00AM
101|-1|PAGER|1|101|||||Oct 22 2011  4:00AM
101|-1|PAGER|2|101|||||Oct 22 2011  4:00AM
101|-1|PARKG|1|101|||||Oct 22 2011  4:00AM
101|-1|PARKG|2|101|||||Oct 22 2011  4:00AM
101|-1|PCARX|1|101|||||Oct 22 2011  4:00AM
101|-1|POSTG|1|101|||||Oct 22 2011  4:00AM
101|-1|POSTG|2|101|||||Oct 22 2011  4:00AM
101|-1|PVMLS|1|101|||||Oct 22 2011  4:00AM
101|-1|PVMLS|2|101|||||Oct 22 2011  4:00AM
101|-1|SEMNR|1|101|||||Oct 22 2011  4:00AM
101|-1|SEMNR|2|101|||||Oct 22 2011  4:00AM
101|-1|SUBSC|1|101|||||Oct 22 2011  4:00AM
101|-1|SUBSC|2|101|||||Oct 22 2011  4:00AM
101|-1|SUBWY|1|101|||||Oct 22 2011  4:00AM
101|-1|SUBWY|2|101|||||Oct 22 2011  4:00AM
101|-1|TAGFE|1|101|||||Oct 22 2011  4:00AM
101|-1|TAGFE|2|101|||||Oct 22 2011  4:00AM
101|-1|TAXIX|1|101|||||Oct 22 2011  4:00AM
101|-1|TAXIX|2|101|||||Oct 22 2011  4:00AM
101|-1|TOLLS|1|101|||||Oct 22 2011  4:00AM
101|-1|TOLLS|2|101|||||Oct 22 2011  4:00AM
101|-1|TRAIN|1|101|||||Oct 22 2011  4:00AM
101|-1|TRAIN|2|101|||||Oct 22 2011  4:00AM
101|-1|TRDSH|1|101|||||Oct 22 2011  4:00AM
101|-1|TRDSH|2|101|||||Oct 22 2011  4:00AM
101|-1|TXMLS|1|101|||||Oct 22 2011  4:00AM
101|-1|TXMLS|2|101|||||Oct 22 2011  4:00AM
101|-1|UNDEF|1|101|||UNDEF||Oct 22 2011  4:00AM
101|2|01000|1|101|||N/A||Oct 22 2011  4:00AM
101|2|01000|2|101|||N/A||Oct 22 2011  4:00AM
101|2|01020|1|101|||803000||Oct 22 2011  4:00AM
101|2|01021|1|101|||||Oct 22 2011  4:00AM
101|2|01022|1|101|||803410||Oct 22 2011  4:00AM
101|2|01023|1|101|||806010||Oct 22 2011  4:00AM
101|2|01023|2|101|||||Oct 22 2011  4:00AM
101|2|01024|1|101|||803070||Oct 22 2011  4:00AM
101|2|01025|1|101|||803100||Oct 22 2011  4:00AM
101|2|01040|1|101|||803120||Oct 22 2011  4:00AM
101|2|01041|1|101|||||Oct 22 2011  4:00AM
101|2|01041|2|101|||||Oct 22 2011  4:00AM
101|2|01042|1|101|||||Oct 22 2011  4:00AM
101|2|01042|2|101|||||Oct 22 2011  4:00AM
101|2|01043|1|101|||||Oct 22 2011  4:00AM
101|2|01043|2|101|||||Oct 22 2011  4:00AM
101|2|01044|1|101|||||Oct 22 2011  4:00AM
101|2|01044|2|101|||||Oct 22 2011  4:00AM
101|2|01045|1|101|||||Oct 22 2011  4:00AM
101|2|01045|2|101|||||Oct 22 2011  4:00AM
101|2|01051|1|101|||||Oct 22 2011  4:00AM
101|2|01051|2|101|||||Oct 22 2011  4:00AM
