101|11895|en|Y|FSCS||Oct 16 2010  1:31AM
101|11896|en|Y|FSFR||Oct 16 2010  1:31AM
101|11897|en|Y|FSGE||Oct 16 2010  1:31AM
101|11898|en|Y|FSHK||Oct 16 2010  1:31AM
101|11899|en|Y|FSIN||Oct 16 2010  1:31AM
101|11900|en|Y|FSIT||Oct 16 2010  1:31AM
101|11901|en|Y|FSJK||Oct 16 2010  1:31AM
101|11902|en|Y|FSKM||Oct 16 2010  1:31AM
101|11903|en|Y|FSLN||Oct 16 2010  1:31AM
101|11904|en|Y|FSMX||Oct 16 2010  1:31AM
101|11905|en|Y|FSPM||Oct 16 2010  1:31AM
101|11906|en|Y|FSSP||Oct 16 2010  1:31AM
101|11907|en|Y|FSSZ||Oct 16 2010  1:31AM
101|11908|en|Y|FSTW||Oct 16 2010  1:31AM
101|11909|en|Y|FSWX||Oct 16 2010  1:31AM
101|11910|en|Y|FSXP||Oct 16 2010  1:31AM
101|11911|en|Y|FSHKH||Oct 16 2010  1:31AM
101|11912|en|Y|FSHKT||Oct 16 2010  1:31AM
101|11913|en|Y|FSLNF||Oct 16 2010  1:31AM
101|11914|en|Y|FSLNS||Oct 16 2010  1:31AM
101|11915|en|Y|FSLNU||Oct 16 2010  1:31AM
101|11916|en|Y|FSTWC||Oct 16 2010  1:31AM
101|11917|en|Y|FSTWT||Oct 16 2010  1:31AM
101|11918|en|Y|FSTS||Oct 16 2010  1:31AM
101|11919|en|Y|FSFN||Oct 16 2010  1:31AM
101|11964|en|Y|FSJV||Feb 17 2011  6:35PM
101|11965|en|Y|FSJV||Feb 17 2011  6:35PM
101|11989|en|Y|FSJV||Feb 17 2011  6:32PM
101|11998|en|Y|FSST||May 12 2015  2:55AM
101|11999|en|Y|FSST||May 12 2015  2:55AM
101|12011|en|Y|Global||Apr 16 2011  1:19AM
101|12108|en|Y|FSBJ||Feb 28 2012  4:25AM
101|12109|en|Y|FSBJ||Feb 28 2012  4:25AM
101|12117|en|Y|Global||Jan 21 2012  3:30AM
101|12132|en|Y|FSBJ||Feb 28 2012  4:26AM
101|12253|en|Y|Global||Jun 23 2012  1:42AM
101|12254|en|Y|Global||Jun 23 2012  1:42AM
101|12255|en|Y|Global||Jun 23 2012  1:42AM
101|12334|en|Y|Global||Sep 15 2012  2:06AM
101|12364|en|Y|Global||Jan 19 2013  3:55AM
101|12365|en|Y|Global||Jan 19 2013  3:55AM
101|12438|en|Y|Test||Sep 10 2013  1:48PM
101|12439|en|Y|Test||Sep 10 2013  1:48PM
101|12440|en|Y|Test||Sep 10 2013  1:49PM
101|12482|en|Y|FSXT||Nov 16 2015  6:57PM
101|12483|en|Y|FSXT||Nov 16 2015  6:57PM
101|12485|en|Y|FSXA||Nov 16 2015  6:55PM
101|12486|en|Y|FSXA||Nov 16 2015  6:55PM
101|12489|en|Y|FSXH||Nov 16 2015  6:57PM
101|12490|en|Y|FSXH||Nov 16 2015  6:57PM
101|12553|en|Y|Global||Feb  7 2015  4:07AM
101|12576|en|Y|FSLNN||May 12 2015  4:26AM
101|12577|en|Y|FSLNN||May 12 2015  4:26AM
101|12581|en|Y|FSLND||Oct 12 2015  7:42PM
101|12582|en|Y|FSLND||Oct 12 2015  7:42PM
101|12591|en|Y|FSST||May 12 2015  2:55AM
101|12592|en|Y|FSLNN||May 12 2015  3:09AM
101|12619|en|Y|FSLND||Oct 12 2015  7:42PM
101|12622|en|Y|FSXA||Nov 16 2015  6:55PM
101|12623|en|Y|FSXH||Nov 16 2015  6:57PM
101|12624|en|Y|FSXT||Nov 16 2015  6:57PM
